kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,TCE_ID,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability,Disp
9115800,K00421.01,1,CANDIDATE,1.0,4.454194254,1030.3761,11.76,3.12,-1.77,0.117743,0.000558,-0.00074,009115800-01,0.8861791282879999,0.0215976259615,0.020817362398400003,5383.12054888,11.419315441459716,0.28352013322641056,-0.2776874979063875,6,9115800,4.454,0.00038,0.9990773675149289,4.774982603128371e-104,1.0,0.00038,0.99962,PC
9773980,K04691.01,1,CANDIDATE,0.965,3.3879165,9.56524,1.09,0.18,-0.18,0.008048,0.000505,-0.000596,009773980-01,1.12227825641,0.0317584980036,0.031218860608900008,5987.24698254,0.9884892988703039,0.06804200364587745,-0.07819724663436278,4987,9773980,3.388,0.011,0.9954132080085996,0.04540777950150476,0.9997808113707809,0.011,0.9887832224457023,PC
10616679,K00429.01,1,CANDIDATE,1.0,8.600099313,199.57098,4.17,0.53,-0.49,0.047441,0.000532,-0.000209,010616679-01,0.805383096241,0.013856930342299999,0.0147540115904,5058.94739293,4.18157413422206,0.0858779327537373,-0.07878722445547792,49,10616679,8.6,2.1e-05,0.9990773675149289,5.549488664825037e-21,1.0,2.1e-05,0.999979,PC
7287677,K04815.01,1,CANDIDATE,0.848,18.3721835,8.597889,1.12,0.32,-0.08,0.012401,0.005157,-0.001285,007287677-01,0.8219488580300001,0.024450257394599998,0.023344835643599997,5505.89776764,1.1155395174318483,0.4650864045632112,-0.11985644011522263,6089,7287677,18.372,0.12,0.9913933570089549,0.07818699787221135,0.9992636581362432,0.12,0.879352019159894,PC
5859725,K05207.01,1,CANDIDATE,0.973,18.9828305,7.109177000000002,0.72,0.11,-0.05,0.006377000000000001,0.00047,-0.000453,005859725-01,1.42566445771,0.0301755346538,0.0306102730991,5878.46294996,0.9949865160317075,0.07629695337594025,-0.07383838064326366,6149,5859725,18.983,0.0033,0.9668587731320102,0.10804772937611602,0.9958477875280455,0.0033,0.992561489829203,PC
5981058,K05219.01,1,FALSE POSITIVE,0.113,27.765596,10.172146,1.2,0.16,-0.07,0.011039,0.000441,-0.000655,005981058-01,1.2594912434999999,0.0568165514187,0.0548817107079,5792.74869187,1.5216274750500982,0.09168889435399603,-0.11201689845177172,6188,5981058,27.766,1.0,0.997639190242764,0.06876597596213099,0.9998252560026606,1.0,0.0,FP
8037038,K05466.01,1,CANDIDATE,1.0,4.09513876,9.745558,1.75,0.56,-0.18,0.016600999999999998,5.9e-05,-0.004803,008037038-01,1.04927852346,0.0513676902189,0.0482322080138,5750.27468131,1.9063756803217646,0.09357270265536792,-0.5584704158280491,5845,8037038,4.095,0.011,0.9960378592093876,0.04435142377739198,0.9998153865209878,0.011,0.9888174172692569,PC
8075618,K05471.01,1,FALSE POSITIVE,0.0,8.780603773,2200.5942,52.34,11.82,-4.72,0.576032,0.014488999999999997,-0.122382,008075618-01,1.10577625338,0.0681395724491,0.0636403216539,5562.72643908,69.71035992507358,4.639739746682202,-15.344239695651288,5847,8075618,8.781,0.99,0.9990773675149289,6.076418980147523e-221,1.0,0.99,0.010000000000000009,FP
8105719,K05476.01,1,CANDIDATE,1.0,148.179343,8.668481,2.52,0.38,-0.42,0.019514,0.001086,-0.001182,008105719-01,1.30427964195,0.0749688310558,0.0726896144273,5759.04376278,2.78548274092258,0.22285658865194105,-0.2292736230546125,5850,8105719,148.179,0.0013,0.9978935096386483,0.6393714206957134,0.9962574435714896,0.0013,0.9949623088948467,PC
9962595,K05745.01,1,FALSE POSITIVE,0.0,11.374442708,1209.9965,22.86,3.45,-2.01,0.259038,0.303938,-0.00451,009962595-01,1.0209610205700002,0.0246334391293,0.0243695768054,5320.68101564,28.94383643953697,33.967956465907506,-0.8551271614680436,5542,9962595,11.374,0.98,0.9990773675149289,6.323877765101765e-122,1.0,0.98,0.020000000000000018,FP
10002266,K05750.01,1,FALSE POSITIVE,0.0,12.71368909,8.373584,1.09,0.27,-0.09,0.012715,0.001015,-0.000842,010002266-01,0.73515819502,0.0217611947251,0.020778130441,5506.06347874,1.0230117524606546,0.08709758491089468,-0.07365716659045346,5544,10002266,12.714,0.078,0.9887347900787613,0.07241876983296666,0.9991104739633393,0.078,0.9211798569941989,FP
2719873,K06096.01,1,FALSE POSITIVE,0.0,17.279290765,4466.4634,27.66,2.9,-2.19,0.384903,0.000349,-1.5e-05,002719873-01,0.833632671215,0.024268313811900002,0.0236580477444,5224.44494271,35.11635886846491,1.022786312119174,-0.9965843550873702,5596,2719873,17.279,0.85,0.9990773675149289,0.0,1.0,0.85,0.15000000000000002,FP
3003991,K06099.01,1,FALSE POSITIVE,0.0,7.244778994,6136.673000000002,25.68,5.74,-1.92,0.298437,0.0008,-0.00028,003003991-01,0.8248053132809999,0.017576806731,0.0172854759789,5416.38588324,26.939378441298576,0.5786090042418861,-0.5651350522741401,5598,3003991,7.245,0.81,0.9990773675149289,0.0,1.0,0.81,0.18999999999999995,FP
3559935,K00492.01,1,CANDIDATE,1.0,29.9111886,32.622295,2.9,0.29,-0.35,0.027392000000000003,0.000913,-0.00042,003559935-01,0.873379460399,0.0213215875531,0.02038777903,5265.48399074,2.61824433704125,0.10817281602900375,-0.07312455038615501,1022,3559935,29.911,9.7e-05,0.9990773675145838,0.0004440550733402718,0.9999995897398346,9.7e-05,0.9999025897796299,PC
4768756,K06451.01,1,FALSE POSITIVE,0.0,2.40440112,10.201152,0.42,0.03,-0.03,0.005036,0.001255,-0.000321,004768756-01,0.7783083332359999,0.0107057552529,0.0122969468975,5394.62845305,0.4289640109849276,0.10706300200193948,-0.02817007051120647,6757,4768756,2.404,1.0,0.997088922716504,0.03859837723064043,0.9998827847712981,1.0,0.0,FP
5462901,K06581.01,1,FALSE POSITIVE,0.0,5.270733213,3169.2140000000004,37.93,2.01,-3.47,0.512254,0.907119,-0.144941,005462901-01,0.668049377757,0.025353689326,0.0245839728055,4384.782576199998,37.452203783959504,66.33702613110276,-10.686257287510108,6457,5462901,5.271,1.0,0.9990773675149289,0.0,1.0,1.0,0.0,FP
9285568,K04241.01,1,CANDIDATE,0.992,2.55315031,12.37913,1.25,0.34,-0.12,0.012589,0.000553,-0.000681,009285568-01,0.979233917158,0.037534106455300004,0.0359940809124,5898.95358546,1.3491527926478895,0.07865452774312727,-0.08823663271466756,5486,9285568,2.553,4.9e-05,0.9988449264093717,0.02383449887673045,0.9999717645862207,4.9e-05,0.999922765969756,PC
9514372,K04242.01,1,CANDIDATE,0.996,145.78655600000005,12.051897,1.82,0.24,-0.15,0.017575999999999998,0.001032,-0.0008990000000000002,009514372-01,0.867194974629,0.0184163268394,0.017793058895599997,5725.22478757,1.6680929698428406,0.10415387572120315,-0.09193048471519394,5487,9514372,145.787,0.094,0.9990336825631227,0.4393118533733254,0.9992421360796708,0.094,0.9053133752881818,PC
8459663,K04356.01,1,CANDIDATE,0.976,174.510276,10.974714,1.74,0.14,-0.2,0.035188,0.002009,-0.001397,008459663-01,0.687376142482,0.018343485628400002,0.0186020299025,4577.43888885,2.6471130768377966,0.16682701161723085,-0.12718666803682052,5192,8459663,174.51,0.003,0.9989927212078195,0.6603993706790752,0.9980392350698216,0.003,0.9950451173646121,PC
7191646,K04358.01,1,CANDIDATE,0.948,106.957467,9.884124,2.4,0.75,-0.24,0.022719,0.014227000000000004,-0.0016530000000000002,007191646-01,1.15979179859,0.06885863429360001,0.06458331924880001,5623.12644583,2.883717417264352,1.813927911409973,-0.2642128290134292,5194,7191646,106.957,0.025,0.9984426735869806,0.3398799721938596,0.9991969193169146,0.025,0.9742169963339917,PC
10669994,K04360.01,1,CANDIDATE,0.995,2.71603664,10.225331,1.05,0.14,-0.06,0.009258,0.000357,-0.000629,010669994-01,0.962998662305,0.029225723473200002,0.0281278539883,5834.27136476,0.975722491188431,0.0478801552783419,-0.07215832367167341,5196,10669994,2.716,0.002,0.9971440385799746,0.03866704141710924,0.9998847975936229,0.002,0.9978850279984357,PC
9301564,K07157.01,2,CANDIDATE,0.55,23.9830523,7.363395,1.17,0.33,-0.36,0.008278,0.0003,-0.000651,009301564-02,1.23342080158,0.0345397539595,0.0285100074895,5832.36380547,1.1174295353062715,0.0511773474934082,-0.0915943096586561,7018,9301564,23.983,0.15,0.9754762588593777,0.11399970352227115,0.9967652563129857,0.15,0.8472504678660379,PC
10554999,K00534.02,2,CANDIDATE,1.0,2.735900074,37.10211,1.56,0.24,-0.13,0.018704,0.000558,-0.000407,010554999-02,0.831676599223,0.0175515514281,0.016621813447799998,5137.37675118,1.7024424172737642,0.06221234273089757,-0.05029950816781134,1294,10554999,2.736,0.0013,0.9990773675149229,8.30158623744337e-05,0.9999999233297712,0.0013,0.9986999234294425,PC
10554999,K00534.01,1,CANDIDATE,1.0,6.400157105,39.781902,2.52,0.37,-0.22,0.030148,7.900000000000001e-05,-0.004767,010554999-01,0.831676599223,0.0175515514281,0.016621813447799998,5137.37675118,2.744077951024885,0.05835523252273343,-0.4373457042540097,1293,10554999,6.4,0.0002,0.9990773675149285,4.8892506138082284e-05,0.9999999548463196,0.0002,0.9997999548553504,PC
11823054,K00543.02,2,CANDIDATE,1.0,3.137845914,25.52837,1.5,0.07,-0.11,0.016057,0.000179,-0.00092,011823054-02,0.7884926764,0.0185513871246,0.0176004120502,5238.49728195,1.3856244144502035,0.0360748025349608,-0.08520262706203369,647,11823054,3.138,8.6e-05,0.9990773669708481,0.0012005611549359195,0.999998889967039,8.6e-05,0.9999128900625018,PC
11823054,K00543.01,1,CANDIDATE,1.0,4.302139338,53.66931999999999,2.46,0.12,-0.19,0.026296,0.003138,-0.001614,011823054-01,0.7884926764,0.0185513871246,0.0176004120502,5238.49728195,2.2691897367118736,0.2760037408647439,-0.1482031350001688,646,11823054,4.302,0.00011,0.9990773675149289,1.9046526077572518e-06,0.9999999982410794,0.00011,0.9998899982412729,PC
