kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,KIC,KOI,koi_disposition,gaia_iso_prad,gaia_iso_prad_errp,gaia_iso_prad_errm,gaia_iso_sma,gaia_iso_sma_errp,gaia_iso_sma_errm,gaia_iso_insol,gaia_iso_insol_errp,gaia_iso_insol_errm,ZAMSFlux,Flag,insolation,TCE_ID,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability,Disp
9157634,K00526.01,1,CANDIDATE,1.0,2.104721971,120.485374,2.89,0.79,-0.26,0.027167,0.000391,-0.000179,9157634,526.01,CONFIRMED,2.7505052549993927,0.07939214279935372,0.0667117917782987,0.031753198515201524,0.0004942285045454632,0.0005981377648734878,635.7077062920072,58.09758781579568,56.808728433545724,471.57641209453004,,635.7077062920072,009157634-01,0.927195756811,0.023198806060599996,0.021642852744,5357.26620723,2.756744862361626,0.07957224636316765,-0.06686312956846327,1249,9157634,2.105,5.4e-06,0.9975158020069573,1.0817535919150964e-13,0.9999999999999998,5.4e-06,0.9999945999999997,PC
9203154,K07144.01,1,CANDIDATE,1.0,0.8399071579999999,8.66117,0.92,0.12,-0.11,0.009904,0.001146,-0.000769,9203154,7144.01,CANDIDATE,0.7344046940818801,0.0882695132503503,0.06108861613970544,0.015539196774990946,0.0002393877112842391,0.0002555637847942507,944.0523210964647,90.88663396642248,82.8571986420869,792.1030838717668,,944.0523210964647,009203154-01,0.6790870545640001,0.0220792480552,0.0202624574933,4832.6378599,0.7360707141440931,0.08846975540721823,-0.0612271975797231,6971,9203154,0.84,0.12,0.9975158020069573,0.1713897613490903,0.9994848887901644,0.12,0.8795467021353447,PC
9909965,K07252.01,1,CANDIDATE,0.7909999999999999,10.2170589,8.385218,1.17,0.33,-0.18,0.010155,0.00045,-0.0012779999999999998,9909965,7252.01,CANDIDATE,1.2516486715595323,0.06462477273029593,0.160780086056677,0.09534776711346847,0.0015851596263362678,0.002139085826492745,179.87434669132458,16.746536532795528,17.089331289226244,135.13235766036027,,179.87434669132458,009909965-01,1.12876401124,0.029910744728599996,0.029054234024,6135.99738973,1.254488075793281,0.06477137605235019,-0.16114482072018516,7330,9909965,10.217,0.061,0.9975158020069573,0.20664349770436727,0.9993513360220934,0.061,0.9383909045247457,PC
10593626,K00087.01,1,CANDIDATE,0.8809999999999999,289.864067,35.636192,2.34,0.22,-0.23,0.024234,0.000951,-0.003242,10593626,87.01,CONFIRMED,2.2212317984470857,0.0953413238722976,0.2996805833732823,0.8182262668903783,0.012213497511471496,0.015579075438218341,0.9557459735606088,0.06595875946359242,0.06631768611699544,0.7684460490283845,HZ,0.9557459735606088,010593626-01,0.8394008752240001,0.014596780369299999,0.0146742915258,5625.24244286,2.2262707323875413,0.09555760865316737,-0.3003604181676116,602,10593626,289.864,0.039,0.9975158020069573,0.03100856812330032,0.999920305527967,0.039,0.9609234136123762,PC
5709725,K00555.01,2,CANDIDATE,1.0,3.701765401,28.447165,1.63,0.12,-0.17,0.016666999999999998,0.002127,-0.001338,5709725,555.01,CONFIRMED,1.5472919515388277,0.20123599551990004,0.12958961401969735,0.04471533785854346,0.0007911527541253175,0.0009143243993264463,252.47073014749526,21.238219925431093,20.57673192965282,189.25785324779912,,252.47073014749526,005709725-02,0.850188977752,0.021315586422900004,0.0202955886702,5268.25769432,1.5508020318176408,0.20169250568177305,-0.12988359211998873,730,5709725,3.702,1.8e-05,0.9975158020069573,0.0014518531632756626,0.9999963790701801,1.8e-05,0.9999783791353569,PC
5709725,K00555.02,1,CANDIDATE,0.97,86.49437040000002,30.617346,3.07,0.21,-0.33,0.031289,0.002529,-0.002635,5709725,555.02,CANDIDATE,2.9047349776023506,0.2458169457123041,0.2542599802808165,0.365462215851065,0.006466158096819528,0.007472850292847506,3.7795413658575376,0.3179407409370313,0.30803812278736425,2.8332309442190144,,3.7795413658575376,005709725-01,0.850188977752,0.021315586422900004,0.0202955886702,5268.25769432,2.9113244599233314,0.24637458915670046,-0.25483677701370694,731,5709725,86.494,0.0072,0.9975158020069573,0.0034640488854145394,0.9999913431984131,0.0072,0.9927914055273845,PC
8008206,K00569.01,1,CANDIDATE,1.0,20.72904234,25.327707,1.94,0.09,-0.09,0.022176,0.005136,-0.001029,8008206,569.01,CONFIRMED,1.7608913592266469,0.40924106758459255,0.0874497733716241,0.13448157730499766,0.0019173985743758239,0.0024397677542201328,17.322077197925587,1.2680921396971596,1.2189079135408079,14.136914477584671,,17.322077197925587,008008206-01,0.727193500532,0.014044726775,0.012870204275200001,5059.120319899999,1.7648859964552626,0.4101694437705997,-0.08764815592288934,784,8008206,20.729,0.00086,0.9975158020069573,0.0042705079272135175,0.9999893191802923,0.00086,0.9991293283657973,PC
8008206,K00569.02,2,CANDIDATE,1.0,1.632916419,24.889524,1.13,0.05,-0.06,0.012892,0.000509,-0.000427,8008206,569.02,CONFIRMED,1.0236927941535865,0.0449939673775824,0.038443133240241935,0.0247126473826312,0.0003523456189523495,0.0004483373946362278,512.9641489814085,37.55241344790507,36.09590540630089,418.6409182546311,,512.9641489814085,008008206-02,0.727193500532,0.014044726775,0.012870204275200001,5059.120319899999,1.026015073336095,0.04509603760253287,-0.03853034269267149,785,8008206,1.633,0.00031,0.9975158020069573,0.0034409374519436945,0.9999914011542648,0.00031,0.9996814038199069,PC
8344004,K00573.01,1,CANDIDATE,1.0,5.996533443,58.03445,2.96,0.44,-0.35,0.024912,0.002918,-0.0007019999999999999,8344004,573.01,CONFIRMED,2.8165598401912564,0.33966006862090004,0.11036426250534867,0.06576993357618433,0.0009978167673760138,0.0012391951100060444,261.215061521445,23.04101928196957,22.151665084571896,199.0678736459803,,261.215061521445,008344004-01,1.03540683271,0.0297023384003,0.028191299289700007,5842.51210275,2.8229492944499173,0.34043059813033155,-0.11061462729327413,827,8344004,5.997,1.5e-05,0.9975158020069573,8.463045876241888e-07,0.9999999978923743,1.5e-05,0.9999849978924059,PC
8344004,K00573.02,2,CANDIDATE,0.9990000000000001,2.06190864,23.648258,1.63,0.24,-0.19,0.013746,9.6e-05,-0.000801,8344004,573.02,CONFIRMED,1.5541277923598669,0.04588487533927784,0.09995943493435124,0.032280494238753975,0.0004897377385413884,0.0006082084705460593,1084.3579554853154,95.64805500364815,91.95616107868788,826.3720752252364,,1084.3579554853154,008344004-02,1.03540683271,0.0297023384003,0.028191299289700007,5842.51210275,1.5576533799577938,0.04598896661685736,-0.10018619604488077,828,8344004,2.062,0.00015,0.9975158020069573,0.004739593084136514,0.9999881403805959,0.00015,0.9998381421595388,PC
7287028,K07832.01,1,CANDIDATE,0.465,3.6092231,8.357596000000001,0.68,0.21,-0.07,0.006716,0.002313,-0.000807,7287028,7832.01,CANDIDATE,0.6859751916005983,0.23687459306159125,0.08398125782404467,0.04512743343464525,0.0008147468618633338,0.0009559709386409352,423.6976036318556,35.07030177542641,33.84296327262108,318.65104846370537,,423.6976036318556,007287028-01,0.93540214483,0.0234253262743,0.021927675457799996,5745.61941707,0.6875313478188205,0.23741195049877722,-0.08417177193909901,7179,7287028,3.609,0.00018,0.9975158020069573,0.18975965199619066,0.9994167477385245,0.00018,0.9992368527239316,PC
9390228,K07934.01,1,CANDIDATE,0.943,22.6432436,7.3129215,2.12,0.65,-0.22,0.02176,0.002352,-0.003167,9390228,7934.01,CANDIDATE,1.9994202886074337,0.2321447087269997,0.3014827191362553,0.15048364436087186,0.0025179728293058946,0.0029914246021641305,27.155463199947853,3.2308575435204845,2.9526197664321927,22.57926728285445,,27.155463199947853,009390228-01,0.841483961538,0.0356767225795,0.0331675029164,5565.56489632,2.003956036187017,0.23267133627335457,-0.30216664213203565,7614,9390228,22.643,0.79,0.9975158020069573,0.29705654498416756,0.9989475895392208,0.79,0.20977899380323634,PC
10718726,K00600.01,1,CANDIDATE,1.0,3.595769013,37.563694,2.39,0.38,-0.38,0.0183,5.600000000000001e-05,-0.000906,10718726,600.01,CONFIRMED,2.3602780253196114,0.08640812073435825,0.14318264479057524,0.04650884107968506,0.0010938520735785078,0.001069870388933922,723.5528839284627,75.33332637787625,69.66028824114571,417.85901680830625,Desert,723.5528839284627,010718726-01,1.18117082819,0.043090504143400016,0.041408327064199994,5931.18188095,2.3656323899829514,0.08660414026397405,-0.14350745910712867,989,10718726,3.596,9.2e-07,0.9975158020069573,0.00014442614035691458,0.9999996402714098,9.2e-07,0.9999987202717407,PC
4644604,K00628.01,1,CANDIDATE,1.0,14.48584765,43.133007,2.88,0.45,-0.37,0.024271,0.000185,-0.004016,4644604,628.01,CONFIRMED,2.5449505809153408,0.060417450438033676,0.4247435241634129,0.11108366212037646,0.0028513254497916545,0.002599938404249484,74.8106578293243,7.359658620202925,6.778601914692856,43.66351468578394,AO,74.8106578293243,004644604-01,0.9602677030210001,0.021589899967,0.0209464493887,5765.46811095,2.5507238810580457,0.060554509317625065,-0.4257070681579623,1165,4644604,14.486,0.009,0.9975158020069573,4.253022958572732e-05,0.9999998940788662,0.009,0.9909998950321565,PC
4841374,K00633.01,1,CANDIDATE,0.9990000000000001,161.47467859999998,41.6243,3.25,0.51,-0.38,0.028533,0.002674,-0.002227,4841374,633.01,CONFIRMED,4.0826940401251735,0.3959713503519397,0.3343738886744449,0.5965163285000963,0.012938490128047998,0.014098700103511282,6.105164814023201,0.5264798724809238,0.5299246972416174,3.5404296211805426,AO,6.105164814023201,004841374-01,1.3103883930700002,0.0327316017667,0.0325193170721,6113.15317671,4.091955759492625,0.39686962376857765,-0.3351324263190173,1170,4841374,161.475,0.00011,0.9975158020069573,0.0007758272785000674,0.9999980663915461,0.00011,0.999888066604243,PC
6307000,K06687.01,1,CANDIDATE,0.973,1.002591901,8.398719999999999,0.87,0.08,-0.08,0.010829,0.0007440000000000001,-0.000904,6307000,6687.01,CANDIDATE,0.9432976808997966,0.070357945144071,0.08333361987788677,0.01811165166688637,0.0003344169759773085,0.00026912351900080394,1024.5899911883837,119.89759551203436,102.48684475179256,708.6446358647216,,1024.5899911883837,006307000-01,0.7977394183840001,0.023161345888200003,0.0230604277837,4917.30103951,0.9454375812485858,0.07051755434740357,-0.08352266480596551,6813,6307000,1.003,0.34,0.9975158020069573,0.18143436631903279,0.9994480084021768,0.34,0.6596356855454366,PC
8394475,K07032.01,1,CANDIDATE,0.914,3.64049242,7.847150999999998,0.61,0.09,-0.03,0.005936,0.000431,-0.0005549999999999999,8394475,7032.01,CANDIDATE,0.6173780599584276,0.04621015232424405,0.05890734355102022,0.04575463442706231,0.0008126386579613892,0.0009738116643101263,412.5140100931746,36.86332439196376,32.68190264478972,310.5862067963078,AO,412.5140100931746,008394475-01,0.9524845473549999,0.0173154006495,0.018130838301500002,5702.4862499,0.6187786014339242,0.046314981502857025,-0.05904097670581694,6527,8394475,3.64,0.95,0.9975158020069573,0.2104872594229895,0.9993360534887761,0.95,0.04996680267443885,PC
7366501,K07834.01,1,CANDIDATE,0.802,7.3812343999999985,7.308103999999998,1.0,0.3,-0.1,0.00996,0.003266,-0.000911,7366501,7834.01,CANDIDATE,1.0468816323887749,0.3454046925018695,0.10305312025673843,0.07386052298106859,0.0012224726809267293,0.00159376398137081,181.2500993349433,19.557290749570164,18.84638372274888,143.1020576883154,,181.2500993349433,007366501-01,0.9625845370899999,0.035133564763,0.0350263161714,5856.755187100001,1.0492565161774774,0.34618825387059154,-0.10328689948936715,7181,7366501,7.381,0.0022,0.9975158020069573,0.24570947143657146,0.9991887594223584,0.0022,0.9969905441516292,PC
11139682,K08043.01,1,CANDIDATE,0.978,10.7781558,7.2541259999999985,1.24,0.43,-0.14,0.010138,0.000781,-0.001023,11139682,8043.01,CANDIDATE,1.4463661084553856,0.1432238405964208,0.1679579999525743,0.10016572439688676,0.0020253474853980857,0.0023488936547671193,220.31461160957986,30.957198955685747,28.43133017378518,143.43490999806656,,220.31461160957986,011139682-01,1.3065516690899999,0.0812893260768,0.0750840325281,6141.77342374,1.449647235296499,0.14354874836695072,-0.16833901793868616,7841,11139682,10.778,0.0066,0.9975158020069573,0.25926792999467047,0.9991283260349326,0.0066,0.992534079083102,PC
5020319,K00635.01,1,CANDIDATE,1.0,16.71987303,51.867584,2.52,0.42,-0.23,0.021311,0.000502,-0.001219,5020319,635.01,CANDIDATE,2.5764347101676024,0.08396286266956578,0.1567637401209771,0.1315752358103552,0.002279981362114968,0.002698497881197897,83.69958198377752,6.500733213248749,6.31820856743061,61.077549206257345,AO,83.69958198377752,005020319-01,1.1071741859,0.0249334950429,0.022965338330299997,6012.03650128,2.582279433044119,0.08415333505463574,-0.15711936357787182,1172,5020319,16.72,0.017,0.9975158020069573,4.844960925174574e-06,0.9999999879341255,0.017,0.9829999881392454,PC
5113822,K00638.01,1,CANDIDATE,1.0,23.6421965,60.679752,2.9,0.4,-0.14,0.03015,0.000606,-0.000241,5113822,638.01,CONFIRMED,3.033560640163365,0.08476542776104819,0.062340729453678675,0.1580942423427864,0.002625602787341275,0.003181487232797746,31.418832585383296,2.3926112668538733,2.398739471943039,24.10974537817183,,31.418832585383296,005113822-01,0.9214377559739999,0.0178862496011,0.0174447157231,5653.98048489,3.0404423675368135,0.08495772079017777,-0.062482151351985954,1175,5113822,23.642,1.7e-07,0.9975158020069573,5.865203935828962e-07,0.9999999985393377,1.7e-07,0.999999828539338,PC
5113822,K00638.02,2,CANDIDATE,0.9540000000000001,67.0930642,53.49991,3.51,0.48,-0.17,0.036415,0.001556,-0.003655,5113822,638.02,CONFIRMED,3.66391743653562,0.17195521242402145,0.3742347875524886,0.31689052679416363,0.005262864995271443,0.0063771023737313574,7.8199439161200965,0.5955054467476749,0.5970307172979018,6.0007594546001926,,7.8199439161200965,005113822-02,0.9214377559739999,0.0178862496011,0.0174447157231,5653.98048489,3.672229148054828,0.1723452982118835,-0.3750837508952679,1211,5113822,67.093,0.0077,0.9975158020069573,7.608816618241546e-06,0.9999999810509761,0.0077,0.9922999811968836,PC
7902204,K06931.01,1,CANDIDATE,0.972,2.54031121,9.051803,1.2,0.34,-0.09,0.012081,0.000686,-0.001034,7902204,6931.01,CANDIDATE,1.5185346884071271,0.15164836684889474,0.1736824636671403,0.03613526438256875,0.0009688751140652512,0.0009345162805212856,973.6844177964067,203.21665531937404,160.0895564781884,498.42570061243686,,973.6844177964067,007902204-01,1.15112496287,0.09456512926819999,0.0873352871994,5707.15852123,1.5219795319333735,0.15199238592122374,-0.17407646777857344,6212,7902204,2.54,0.0065,0.9975158020069573,0.1617273393469518,0.9995195318964204,0.0065,0.9930226549390937,PC
8443812,K07041.01,1,CANDIDATE,0.888,8.361373200000001,7.563681,0.79,0.12,-0.09,0.009364,0.0006889999999999999,-0.000695,8443812,7041.01,CANDIDATE,1.1350028600781965,0.09272317800296316,0.09302891781697084,0.07753992016748583,0.0018204073909628155,0.0014086192615273502,161.96889121550493,18.011253038358408,15.062500205919486,68.09197840898818,,161.96889121550493,008443812-01,1.11003376683,0.03940195977930002,0.038602384761900005,5432.33523238,1.137577649633325,0.09293352343788472,-0.09323995683224133,7314,8443812,8.361,0.0047,0.9975158020069573,0.2369592127674277,0.9992266211917805,0.0047,0.9945302560721792,PC
10815677,K07376.01,1,CANDIDATE,0.7559999999999999,1.284241817,10.361855,1.18,0.34,-0.11,0.011768,0.0008960000000000002,-0.000405,10815677,7376.01,CANDIDATE,1.2275693117004194,0.11522850943862205,0.07586456539539221,0.022930610054867098,0.0004453406081661411,0.000506326453388165,1807.47564502358,275.5345414243738,238.44223066682682,1408.8145864559617,,1807.47564502358,010815677-01,0.9553092927050001,0.0524460000081,0.049037259638,5825.18648149,1.230354091151764,0.11548990892314423,-0.07603666653932324,7074,10815677,1.284,0.00043,0.9975158020069573,0.11938190259371356,0.9996623884374062,0.00043,0.999232533610378,PC
2302997,K07630.01,1,CANDIDATE,0.9570000000000001,16.2982201,7.425708,0.78,0.05,-0.04,0.013741,0.007423000000000002,-0.001535,2302997,7630.01,CANDIDATE,0.947296346897991,0.5125020867187262,0.10993818201809673,0.10710353335611582,0.000804581533611128,0.0008042612663982955,8.81330429145431,0.8468866924226199,0.8189731603126044,6.570763271942894,,8.81330429145431,002302997-01,0.631347059522,0.0186544853129,0.0198616819907,4098.70335983,0.9494453183459014,0.5136647137624805,-0.11018758022908498,7132,2302997,16.298,0.5,0.9975158020069573,0.26922654817752695,0.9990825095681616,0.5,0.4995412547840808,PC
7941200,K00092.01,1,CANDIDATE,0.972,65.7045275,81.88671,2.78,0.42,-0.25,0.024389,0.001802,-0.001188,7941200,92.01,CANDIDATE,2.8454354404043136,0.2173618284686332,0.14795663194294412,0.3246115976336087,0.005843972806575754,0.006840605357487597,11.78111321151473,0.8567702095642756,0.8516586200096413,8.454497848464394,,11.78111321151473,007941200-01,1.06845289939,0.0207255761209,0.0194408236499,5887.73229589,2.8518903998669205,0.21785492058787786,-0.14829227619895285,607,7941200,65.705,0.2,0.9975158020069573,5.633669127608122e-09,0.99999999998597,0.2,0.799999999988776,PC
8625925,K00580.01,1,CANDIDATE,1.0,6.521209629,58.743534,2.54,0.61,-0.25,0.025899,0.003411,-0.000683,8625925,580.01,CONFIRMED,3.0397169008533362,0.41506022530219816,0.12934528394512051,0.06786439173482248,0.0017291052539461678,0.0017303662155983355,249.20280742495808,26.52093293075232,25.353115404199233,147.40487495253834,,249.20280742495808,008625925-01,1.07485722916,0.0387366325994,0.0358942210255,5750.14241309,3.0466125938970743,0.41600180242983986,-0.1296387077749813,871,8625925,6.521,0.0003,0.9975158020069573,7.136696840459615e-07,0.9999999982226867,0.0003,0.99969999822322,PC
9604563,K07949.01,1,CANDIDATE,0.912,1.001916708,8.045534,0.62,0.1,-0.05,0.007686,0.000572,-0.000736,9604563,7949.01,CANDIDATE,0.7934387514409695,0.06386794792574474,0.07944510807563061,0.0193986616363742,0.0003271296072366895,0.0003849307916754124,2144.337561294221,209.79333770940465,194.3459710155452,1615.1775396449027,,2144.337561294221,009604563-01,0.9453957956929999,0.029000321228700002,0.0276572992992,5620.34584939,0.7952386921122238,0.0640128343670136,-0.0796253317928335,7649,9604563,1.002,0.0026,0.9975158020069573,0.19507345058981915,0.9993964568346506,0.0026,0.9967980260468805,PC
11392362,K08053.01,1,CANDIDATE,0.997,9.9105786,7.2847285,1.19,0.35,-0.12,0.010162,0.000357,-0.001277,11392362,8053.01,CANDIDATE,1.4531681445947828,0.0819454698274098,0.1923588721168056,0.09327429051979108,0.0020995338663901708,0.002322356753137268,229.89020553075366,26.18929605288575,24.00885661220889,129.66202868587354,,229.89020553075366,011392362-01,1.30959593271,0.0577672205637,0.054483964335699984,5988.13100943,1.4564647020680304,0.08213136569359923,-0.19279524424606045,7873,11392362,9.911,0.0035,0.9975158020069573,0.25495138045484866,0.9991478046192526,0.0035,0.9956507873030852,PC
9597345,K00711.01,1,CANDIDATE,0.483,44.6996563,58.786575,3.05,0.47,-0.32,0.02674,0.003296,-0.000682,9597345,711.01,CONFIRMED,3.0567268440387854,0.38212925087428107,0.09889621156122297,0.25117616694524875,0.004081304229552736,0.004782871525526474,15.669214413185447,1.1304093188582114,1.1257997358042453,10.889347120543249,,15.669214413185447,009597345-01,1.04687750328,0.0218308060327,0.0208394228044,5622.70117619,3.063661124671674,0.3829961230544908,-0.09912056071621286,997,9597345,44.7,0.0013,0.9975158020069573,1.3593221457431408e-06,0.9999999966147605,0.0013,0.9986999966191613,PC
9597345,K00711.02,2,CANDIDATE,0.972,3.619309734,40.834072,1.47,0.23,-0.15,0.012902,0.000467,-0.000233,9597345,711.02,CONFIRMED,1.4748649866039047,0.06160990204359594,0.0396405387428891,0.04701027661574595,0.0007638592571121702,0.0008951649981079213,447.32015563498527,32.270594992400305,32.13900196189931,310.8659005027003,,447.32015563498527,009597345-02,1.04687750328,0.0218308060327,0.0208394228044,5622.70117619,1.4782107640431539,0.06174966603702185,-0.03973046454722394,998,9597345,3.619,3.9e-06,0.9975158020069573,6.315212447965232e-05,0.9999998427169889,3.9e-06,0.9999959427176024,PC
9597345,K00711.03,3,CANDIDATE,0.772,124.5245224,28.535248,2.69,0.41,-0.29,0.023514,0.000713,-0.000368,9597345,711.03,CONFIRMED,2.687953440939716,0.0989190213683648,0.06806362057610292,0.4972928662390896,0.00808039841336875,0.009469401249144856,3.9974185378234703,0.28838198633101464,0.28720602228942643,2.7780127897046882,,3.9974185378234703,009597345-03,1.04687750328,0.0218308060327,0.0208394228044,5622.70117619,2.694051147551599,0.09914342226811697,-0.06821802503225692,999,9597345,124.525,0.00017,0.9975158020069573,0.01118151382271363,0.9999718388458201,0.00017,0.9998018436332163,PC
5786676,K00650.01,1,CANDIDATE,1.0,11.95474513,87.73557,5.15,1.37,-2.23,0.028458,0.002347,-0.001483,5786676,650.01,CANDIDATE,2.439072142428768,0.20528644837654947,0.1335575623054971,0.0949809787662083,0.001621645666641817,0.0017201726356227474,37.60595839556153,2.6348444548710197,2.5716498702868322,28.692252884371857,AO,37.60595839556153,005786676-01,0.784911894032,0.013185162510299999,0.0131981587695,4964.96276378,2.444605254015904,0.20575214711765483,-0.13386054182081653,1259,5786676,11.955,0.0036,0.9975158020069573,5.096712191937886e-10,0.9999999999987307,0.0036,0.9963999999987352,PC
2444412,K00103.01,1,CANDIDATE,1.0,14.91095177,107.95887,2.62,0.33,-0.17,0.026641,0.0004440000000000001,-0.000197,2444412,103.01,CANDIDATE,2.5461849597936843,0.06463236932567121,0.05110980146234774,0.11513766797891695,0.0016008286772616234,0.0020725365190871203,50.12117899279973,3.4637487933562165,3.497392726732108,40.634395918622864,AO,50.12117899279973,002444412-01,0.875266013355,0.0167583327126,0.016333706822600002,5562.48276269,2.551961060163556,0.06477898988084012,-0.05122574564856847,20,2444412,14.911,7.9e-05,0.9975158020069573,3.209576776921781e-12,0.999999999999992,7.9e-05,0.999920999999992,PC
5941160,K00654.01,1,CANDIDATE,1.0,8.59481851,29.628357,1.75,0.23,-0.13,0.017524,0.002886,-0.0008029999999999999,5941160,654.01,CONFIRMED,1.8623221746727512,0.30889951572744645,0.09255237347344958,0.08272920155136262,0.0007969776352665602,0.0011237343264464542,168.70338430770295,12.209022572297988,11.879061785676381,145.27569823032283,AO,168.70338430770295,005941160-01,0.9732450625229999,0.0192173546345,0.0187229060482,6058.51621889,1.8665469108846948,0.30960026395871043,-0.09276233143294352,1263,5941160,8.595,0.096,0.9975158020069573,0.0011713377934229013,0.9999970794975012,0.096,0.903997359865741,PC
5941160,K00654.02,2,CANDIDATE,1.0,10.22215697,10.490836,1.72,0.23,-0.13,0.017212,0.002834,-0.003206,5941160,654.02,CONFIRMED,1.8291651033135925,0.3033346949957108,0.34252250114481736,0.09286727942182106,0.0008946435330243681,0.0012614427315375475,133.88009587690806,9.688869727756668,9.427018538986244,115.2882883024198,AO,133.88009587690806,005941160-02,0.9732450625229999,0.0192173546345,0.0187229060482,6058.51621889,1.8333146216701304,0.3040228192567627,-0.34329952417212806,1264,5941160,10.222,0.14,0.9975158020069573,0.1326617590119258,0.9996190888557259,0.14,0.8596724164159243,PC
9702072,K00714.01,1,CANDIDATE,1.0,4.182001885,165.43068,2.46,0.26,-0.1,0.02602,0.000597,-0.000295,9702072,714.01,CONFIRMED,2.3984395886850294,0.0690742319080481,0.04881007279371016,0.049058469406949766,0.0005653381539916232,0.0007841634398946561,222.27535159343262,14.512078454528774,14.551306300648339,185.87183952565968,,222.27535159343262,009702072-01,0.844154871375,0.01469406814,0.0142663703015,5367.56423171,2.4038805240507153,0.06923092896767766,-0.04892079997338058,1002,9702072,4.182,2.1e-07,0.9975158020069573,1.2864022978883954e-18,1.0,2.1e-07,0.99999979,PC
6678383,K00111.02,3,CANDIDATE,1.0,23.66834635,99.441605,2.32,0.31,-0.26,0.021099,0.000762,-0.001355,6678383,111.02,CONFIRMED,2.37848300842366,0.10027782981718633,0.16095479011915334,0.15449868863638286,0.0038657354894255907,0.003265073898298876,49.37803244685978,4.250629646346152,3.7796710782443537,25.370222976042104,AO,49.37803244685978,006678383-03,1.03237818812,0.0224568816231,0.0220225195689,5910.60873241,2.383878671661653,0.10050531321648495,-0.16131992110430188,63,6678383,23.668,1.5e-05,0.9975158020069573,3.2203871388452495e-11,0.9999999999999198,1.5e-05,0.9999849999999199,PC
6678383,K00111.03,2,CANDIDATE,0.978,51.75530504,99.92415,2.61,0.35,-0.3,0.023742,0.001263,-0.000966,6678383,111.03,CONFIRMED,2.6764274887906803,0.1538208100299727,0.12295587050491925,0.2602851765310959,0.006512635502376895,0.005500696115778505,17.397406258606132,1.4976281386219024,1.3316948858575348,8.93871331265848,AO,17.397406258606132,006678383-02,1.03237818812,0.0224568816231,0.0220225195689,5910.60873241,2.6824990484189284,0.1541697573577348,-0.1232347997501689,64,6678383,51.755,0.00057,0.9975158020069573,4.6154027123203416e-11,0.9999999999998851,0.00057,0.9994299999998852,PC
6678383,K00111.01,1,CANDIDATE,0.9990000000000001,11.427550984000002,148.07863999999995,2.35,0.32,-0.27,0.021404,8e-06,-0.0008039999999999999,6678383,111.01,CONFIRMED,2.412865553452772,0.05249378074479597,0.10422996961311996,0.0950856468656326,0.0023791526175662467,0.0020094776612921967,130.36272953517036,11.222068912202113,9.978693236775626,66.97981576386348,AO,130.36272953517036,006678383-01,1.03237818812,0.0224568816231,0.0220225195689,5910.60873241,2.4183392145715925,0.052612864531388026,-0.104466418565392,62,6678383,11.428,6.4e-08,0.9975158020069573,1.1766764783820713e-16,1.0,6.4e-08,0.999999936,PC
9873254,K00717.01,1,CANDIDATE,1.0,14.70749512,29.69435,2.04,0.35,-0.34,0.014616999999999996,0.000536,-0.000293,9873254,717.01,CONFIRMED,1.907679876739608,0.08002064680283605,0.05352125998850829,0.12051433240890636,0.0018572118309610106,0.0022670054320250554,93.01164577174208,6.893714690043257,6.390703120698586,52.73194556695618,,93.01164577174208,009873254-01,1.19522010749,0.0243441933903,0.0234614472892,5684.95925016,1.9120075083200425,0.080202176147677,-0.05364267464396233,1005,9873254,14.707,0.0018,0.9975158020069573,0.001279207740273611,0.9999968102003252,0.0018,0.9981968159419645,PC
9873254,K00717.02,2,CANDIDATE,1.0,0.900375925,11.478353,0.82,0.13,-0.14,0.005833,0.000253,-0.000364,9873254,717.02,CONFIRMED,0.7612708983390664,0.03647869662484879,0.049800839719358204,0.018719552966312284,0.00028848166677588515,0.00035213511631060893,3854.994661483614,285.7194186782619,264.87141737846343,2185.5474866999893,,3854.994661483614,009873254-02,1.19522010749,0.0243441933903,0.0234614472892,5684.95925016,0.7629978652275304,0.03656144969125772,-0.04991381448484665,1006,9873254,0.9,0.0012,0.9975158020069573,0.09217943939887417,0.9997471281590062,0.0012,0.9985474316052154,PC
5966154,K00655.01,1,CANDIDATE,1.0,25.6721559,61.41775,2.68,0.42,-0.25,0.020797,0.001039,-0.002601,5966154,655.01,CONFIRMED,2.8259578432715835,0.15909689674795766,0.3600576962043421,0.17906191623691964,0.003249887085574452,0.003515389437700177,66.17969834338625,6.0418608857157645,5.266540550688585,47.03272013785463,,66.17969834338625,005966154-01,1.2444161142799999,0.0322972127139,0.030277745774099998,6235.31724488,2.8323686171947333,0.15945781304377368,-0.36087449837113744,1265,5966154,25.672,1.1e-06,0.9975158020069573,5.038426010149123e-07,0.9999999987452375,1.1e-06,0.9999988987452388,PC
