kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,limbdark_coeff1,limbdark_coeff2,limbdark_coeff3,limbdark_coeff4,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,dutycycle_post,dataspan_post,timeout01p5,timeout02p0,timeout02p5,timeout03p0,timeout03p5,timeout04p5,timeout05p0,timeout06p0,timeout07p5,timeout09p0,timeout10p5,timeout12p0,timeout12p5,timeout15p0,timeoutsumry,cdppslplong,cdppslpshrt,KIC,D,e_D,KsMag,e_KsMag,SpType,Teff,R*,e_R*,M*,e_M*,teff_DR25,teff_DR25_err1,teff_DR25_err2,logg_DR25,logg_DR25_err1,logg_DR25_err2,mass_DR25,mass_DR25_err1,mass_DR25_err2
10453314,2MASS J18545661+4736551,3241,0,0,4.8704723929906795,0,0,0.0,0.0,0.0,0.34,0.008,-0.008,0.354,0.011,-0.011,85.2,0.0,0.0,BTSL,13.66,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.7356,47.614857,11111111111111111,PHO54,PHO54,PHO54,10.298,0.024,9.732999999999999,0.018000000000000002,9.463,0.019,0.8715,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.695,7.81,8.004,8.475,8.332,8.216000000000001,99.78399999999999,90.54899999999999,86.162,80.82300000000002,77.918,73.329,71.28399999999998,68.682,64.737,62.165,60.721000000000004,60.153,60.053999999999995,59.537,0.0,0.0,0.0,0.8715,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.11955999999999999,-0.50125,10453314,36.548,0.049,6.648,0.019,M4V,3241,0.354,0.011,0.34,0.008,2661,0.0,0.0,5.2829999999999995,0.0,0.0,0.094,0.0,0.0
10449173,2MASS J18450941+4736159,3241,0,0,4.8891941489952755,0,0,0.0,0.1,-0.1,0.316,0.009,-0.009,0.334,0.011,-0.011,81.8,3.998,-48.49,DSEP,16.891,0.4293,0.779,-0.4878,0.0943,66.63,43.29,-3.33,0,0,0,,q1_q17_dr25_stellar,2017-03-23,281.28925,47.604431,1000000000,PHO2,PHO2,PHO2,14.085999999999999,0.026000000000000002,13.460999999999999,0.027999999999999997,13.296,0.03,0.9339,66.13600000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,977.824,857.195,797.0939999999997,734.301,695.06,618.409,584.675,528.533,468.223,421.577,390.963,366.954,360.694,325.44599999999997,0.012,0.03,-0.005,0.9339,66.13600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.51452,-0.69698,10449173,198.284,2.25,6.808,0.039,M4V,3241,0.334,0.011,0.316,0.009,3212,43.0,-19.0,5.289,0.01,-0.19,0.106,0.069,-0.004
10455009,2MASS J18582070+4738337,3241,0,0,4.847864218999067,0,0,0.0,0.1,-0.1,0.368,0.009,-0.009,0.378,0.011,-0.011,25.21,8.792,-6.517,DSEP,15.54,0.4293,0.779,-0.4878,0.0943,69.44,14.72,-12.27,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.58627,47.642712,1011101110111011,PHO2,PHO2,PHO2,12.78,0.023,12.186,0.018000000000000002,11.93,0.022000000000000002,0.636,1420.672,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,447.996,411.991,399.397,380.911,369.414,343.08,331.0,315.27,296.078,278.107,265.161,255.761,252.68200000000002,237.179,0.013999999999999999,0.01,-0.009000000000000001,0.636,1420.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.31349,-0.44091,10455009,123.82,0.685,6.465,0.025,M4V,3241,0.378,0.011,0.368,0.009,3281,49.0,-39.0,5.043,0.061,-0.05,0.204,0.047,-0.038
10456779,2MASS J19020858+4738482,3410,0,0,4.783787486224656,0,0,-0.1,0.2,-0.2,0.45,0.013,-0.013,0.45,0.015,-0.015,64.84,7.306,-38.44,DSEP,16.899,0.4356,0.8188,-0.574,0.132,77.65,53.69,-5.65,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.53577,47.64674,10000000000,PHO2,PHO2,PHO2,14.145,0.036000000000000004,13.565999999999999,0.038,13.296,0.037000000000000005,0.9404,88.535,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,677.171,586.512,541.068,499.015,469.01099999999997,423.504,403.39599999999996,372.019,340.885,318.065,299.094,283.643,280.013,261.184,0.02,0.038,-0.004,0.9404,88.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.38584,-0.68995,10456779,292.784,5.106,5.96,0.054,M3V,3410,0.45,0.015,0.45,0.013,3232,83.0,-32.0,5.24,0.023,-0.196,0.12,0.093,-0.005
10522057,2MASS J19024578+4743223,3410,0,0,4.718492008400633,0,0,0.0,0.1,-0.1,0.527,0.013,-0.013,0.525,0.016,-0.016,33.15,11.05,-8.289,DSEP,15.889000000000001,0.4293,0.779,-0.4878,0.0943,65.1,12.6,-9.16,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.6907700000001,47.72287,10000000000,PHO2,PHO2,PHO2,13.013,0.028999999999999998,12.379000000000001,0.031,12.155999999999999,0.024,0.904,88.535,11.015,9.227,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,824.5310000000003,798.337,805.1210000000003,798.8510000000001,797.9760000000001,777.313,768.331,768.197,761.702,753.7610000000003,754.38,754.61,755.206,749.4169999999997,0.011000000000000001,0.009000000000000001,-0.006999999999999999,0.904,88.535,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01741,-0.07166,10522057,214.971,2.48,5.491,0.035,M3V,3410,0.525,0.016,0.527,0.013,3237,41.0,-25.0,5.096,0.055,-0.05,0.17,0.039,-0.026
10452252,2MASS J18523613+4740183,3073,0,0,4.798508437328344,0,0,-0.36,0.3,-0.25,0.433,0.01,-0.01,0.434,0.013,-0.013,27.46,19.29,-13.18,DSEP,15.708,0.4762,0.9182,-0.8303,0.2499,45.8,23.31,-12.55,0,1,7,010/010452/010452252/dv/kplr010452252-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,283.15057,47.671966999999995,1111111111111111,PHO54,PHO54,PHO54,11.875,0.02,11.325999999999999,0.018000000000000002,11.095,0.017,0.8497,1420.672,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.933,8.18,7.66,7.66,7.66,7.66,348.06199999999984,320.6020000000001,310.002,296.33299999999997,288.264,272.447,266.224,258.38,250.702,245.208,242.093,241.703,241.611,242.71599999999998,0.0,0.015,-0.005,0.8142,1421.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04791,-0.39845,10452252,101.197,0.477,6.068,0.02,M5Ve,3073,0.434,0.013,0.433,0.01,3374,112.0,-82.0,5.066,0.10300000000000001,-0.126,0.202,0.111,-0.06
10598142,2MASS J19242779+4748001,3410,0,0,4.839120145428396,0,0,0.0,0.1,-0.1,0.38,0.009,-0.009,0.388,0.011,-0.011,28.3,6.515,-6.331,DSEP,15.12,0.4293,0.779,-0.4878,0.0943,52.59,8.83,-6.79,0,0,0,,q1_q17_dr25_stellar,2017-03-23,291.11581,47.80003,11111111111111111,PHO2,PHO2,PHO2,12.33,0.02,11.777999999999999,0.017,11.525,0.016,0.8739,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,247.032,219.13299999999998,205.954,191.628,182.933,168.645,162.757,154.238,144.888,139.298,134.084,130.548,129.417,126.307,0.002,0.005,-0.005,0.8739,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2044,-0.58892,10598142,106.17,0.34,6.394,0.017,M3V,3410,0.388,0.011,0.38,0.009,3261,42.0,-32.0,5.065,0.04,-0.048,0.189,0.039,-0.026
10557342,2MASS J19571692+4747024,3410,0,0,4.8659742424120065,0,0,0.0,0.1,-0.1,0.348,0.009,-0.009,0.36,0.011,-0.011,22.12,5.7,-4.5280000000000005,DSEP,15.417,0.4293,0.779,-0.4878,0.0943,70.02,11.13,-8.57,0,0,0,,q1_q17_dr25_stellar,2017-03-23,299.3205,47.784012,11100000000000000,PHO2,PHO2,PHO2,12.622,0.024,12.039000000000001,0.031,11.835,0.024,0.8964,217.189,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,403.379,355.244,330.87,304.684,288.937,263.642,252.174,233.75099999999998,214.718,200.55700000000002,189.889,182.40099999999998,180.31799999999998,170.197,0.013999999999999999,0.008,-0.006,0.8964,217.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.33353,-0.65468,10557342,111.411,0.502,6.599,0.026,M3V,3410,0.36,0.011,0.348,0.009,3301,42.0,-36.0,5.018,0.044000000000000004,-0.04,0.222,0.044,-0.027000000000000003
10659335,2MASS J19165547+4754159,3410,0,0,4.836977709575797,0,0,0.0,0.1,-0.1,0.384,0.01,-0.01,0.391,0.012,-0.012,28.3,7.682,-6.032,DSEP,16.492,0.4293,0.779,-0.4878,0.0943,97.99,16.71,-12.15,0,0,0,,q1_q17_dr25_stellar,2017-03-23,289.23111,47.904441999999996,1000000000,PHO2,PHO2,PHO2,13.690999999999999,0.022000000000000002,13.112,0.02,12.908,0.023,0.9342,66.13600000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,514.87,449.971,419.46,387.14099999999996,367.67,326.551,310.264,289.796,269.969,253.048,239.113,226.799,224.08,210.03099999999998,0.034,0.011000000000000001,-0.009000000000000001,0.9342,66.13600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.36499000000000004,-0.68247,10659335,202.974,2.14,6.369,0.032,M3V,3410,0.391,0.012,0.384,0.01,3261,42.0,-32.0,5.065,0.045,-0.045,0.189,0.036000000000000004,-0.027000000000000003
10548640,2MASS J19472843+4742580,3241,0,0,4.792525022412522,0,0,0.56,0.05,-0.3,0.433,0.011,-0.011,0.437,0.012,-0.012,4.261,1.5730000000000002,-0.3988,DSEP,15.559000000000001,0.6391,-0.297,0.7247,-0.2189,217.08,21.38,-39.71,0,0,6,010/010548/010548640/dv/kplr010548640-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,296.86847,47.71611,11111101110111011,KIC0,KIC0,KIC0,12.772,0.022000000000000002,12.110999999999999,0.017,11.889000000000001,0.019,0.6745,1458.931,8.182,8.182,8.182,8.151,8.182,7.1,7.444,7.1,7.1,8.182,7.1,7.1,7.1,8.182,779.169,720.007,702.882,673.077,653.715,621.427,608.481,581.389,537.6519999999998,501.358,477.64099999999996,456.824,451.22,411.72900000000004,0.11900000000000001,0.013000000000000001,-0.028999999999999998,0.2022,1458.0320000000004,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.36996,-0.37056,10548640,145.942,1.037,6.067,0.024,M4Ve,3241,0.437,0.012,0.433,0.011,3727,116.0,-142.0,4.678999999999999,0.07200000000000001,-0.022000000000000002,0.5760000000000001,0.036000000000000004,-0.068
10599274,2MASS J19262027+4753136,3241,0,0,4.937902324142822,0,0,0.02,0.1,-0.1,0.252,0.085,-0.085,0.282,0.055,-0.055,43.32,15.18,-14.29,DSEP,15.859000000000002,0.4345,0.7447,-0.4394,0.0757,54.76,13.44,-7.84,0,0,0,,q1_q17_dr25_stellar,2017-03-23,291.5845,47.887112,1111111111111111,PHO2,PHO2,PHO2,12.964,0.022000000000000002,12.360999999999999,0.021,12.154000000000002,0.021,0.8747,1420.672,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,384.596,338.88199999999995,316.4240000000001,293.916,280.694,259.817,250.475,236.80200000000002,224.144,213.06099999999998,206.673,205.81799999999998,205.625,206.377,0.003,0.01,-0.005,0.8747,1420.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11996,-0.59128,10599274,,,,,M4V,3241,0.282,0.055,0.252,0.085,3211,38.0,-19.0,5.151,0.063,-0.077,0.146,0.041,-0.022
10548992,2MASS J19475079+4747191,3073,0,0,4.98007523786013,0,0,0.0,0.0,0.0,0.22,0.013,-0.013,0.251,0.013,-0.013,50.62,0.0,0.0,BTSL,19.162,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,296.96167,47.788506,101100000000,PHO54,PHO54,PHO54,15.075999999999999,0.040999999999999995,14.446,0.044000000000000004,14.26,0.07200000000000001,0.6515,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,6797.198,6054.42,5626.4969999999985,5175.862,4928.93,4446.809,4244.728,3931.382,3559.74,3281.775,3058.007,2861.3709999999996,2816.487,2542.7110000000002,0.0,0.0,0.0,0.6515,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.48094,-0.67643,10548992,218.466,8.134,7.562,0.11,M5V,3073,0.251,0.013,0.22,0.013,3050,0.0,0.0,5.172999999999999,0.0,0.0,0.125,0.0,0.0
10647081,2MASS J18504521+4758195,3241,0,0,4.84458210598527,0,0,0.22,0.2,-0.3,0.373,0.009,-0.009,0.382,0.011,-0.011,10.52,9.109,-3.0260000000000002,DSEP,12.253,0.4998,0.3935,0.0204,-0.0864,18.48,4.0,-6.01,0,0,0,,q1_q17_dr25_stellar,2017-03-23,282.6889,47.971911999999996,11111111111111111,PHO54,PHO54,PHO54,8.686,0.024,8.128,0.021,7.9,0.016,0.8719,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,55.29,49.111000000000004,45.57100000000001,42.516999999999996,40.741,38.187,37.372,36.453,35.355,35.339,36.266999999999996,37.492,37.897,40.685,0.0,0.05,-0.05,0.8719,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20037,-0.56583,10647081,19.622,0.011,6.436,0.016,M4V,3241,0.382,0.011,0.373,0.009,3396,102.0,-112.0,4.876,0.11699999999999999,-0.063,0.378,0.071,-0.131
10585782,2MASS J19004444+4750288,3325,0,0,4.81682320469454,0,0,-0.1,0.1,-0.1,0.409,0.01,-0.01,0.413,0.013,-0.013,27.65,11.11,-7.956,DSEP,15.919,0.4356,0.8188,-0.574,0.132,81.32,18.98,-15.18,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.18518,47.841331,1111110111011101,PHO2,PHO2,PHO2,13.219000000000001,0.022000000000000002,12.616,0.021,12.405,0.024,0.6931,1420.672,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,441.534,391.63,365.37199999999996,338.865,321.143,291.397,279.536,260.633,239.77900000000002,223.717,211.739,203.639,201.38099999999997,190.265,0.022000000000000002,0.013999999999999999,-0.011000000000000001,0.6931,1420.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.33163000000000004,-0.65079,10585782,172.808,1.263,6.215,0.029,M3.5V,3325,0.413,0.013,0.409,0.01,3295,59.0,-46.0,5.063,0.065,-0.057999999999999996,0.195,0.053,-0.04
10647233,2MASS J18510685+4755396,3241,0,0,4.719327909249179,0,0,-0.2,0.1,-0.1,0.524,0.016,-0.016,0.523,0.018,-0.018,35.22,17.56,-10.83,DSEP,16.833,0.4974,0.7694,-0.6054,0.1574,109.24,25.88,-21.17,0,0,0,,q1_q17_dr25_stellar,2017-03-23,282.77856,47.92767,1000000000,PHO2,PHO2,PHO2,14.139000000000001,0.027999999999999997,13.427,0.03,13.311,0.044000000000000004,0.9342,66.13600000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,929.1139999999999,815.56,750.6039999999997,680.738,638.404,586.23,558.025,517.638,473.23800000000006,436.18300000000005,412.56,393.914,388.89300000000003,368.645,0.042,0.019,-0.016,0.9342,66.13600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.35996999999999996,-0.71888,10647233,362.733,7.383,5.503,0.062,M4V,3241,0.523,0.018,0.524,0.016,3288,53.0,-34.0,5.114,0.083,-0.068,0.173,0.045,-0.037000000000000005
10647424,2MASS J18513523+4755311,3073,0,0,4.99771330625613,0,0,0.0,0.0,0.0,0.206,0.007,-0.007,0.238,0.008,-0.008,62.91,0.0,0.0,BTSL,18.477999999999998,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,282.8968799999999,47.925315999999995,111100000000,PHO54,PHO54,PHO54,14.204,0.027999999999999997,13.615,0.031,13.363,0.040999999999999995,0.875,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1864.5929999999998,1643.13,1537.13,1418.8020000000001,1352.896,1250.253,1208.712,1134.498,1064.443,1004.972,965.3960000000001,938.633,930.0880000000001,894.5360000000003,0.0,0.0,0.0,0.875,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.24850999999999998,-0.6097600000000001,10647424,135.812,1.543,7.695,0.048,M5Ve,3073,0.238,0.008,0.206,0.007,2923,0.0,0.0,5.2170000000000005,0.0,0.0,0.109,0.0,0.0
10668092,2MASS J19312402+4755269,3410,0,0,4.829410613248491,0,0,0.3,0.1,-0.1,0.391,0.012,-0.012,0.398,0.014,-0.014,8.975,1.89,-1.166,DSEP,16.804000000000002,0.5158,0.3039,0.1347,-0.1234,232.71,20.84,-25.47,0,0,0,,q1_q17_dr25_stellar,2017-03-23,292.8501,47.92416,1000000000,PHO2,PHO2,PHO2,14.052999999999999,0.028999999999999998,13.481,0.031,13.262,0.043,0.9342,66.13600000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,759.4110000000003,666.304,627.101,581.031,555.168,501.76,476.865,450.976,425.898,398.55199999999996,382.085,371.673,368.944,356.847,0.129,0.016,-0.017,0.9342,66.13600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25301,-0.6207699999999999,10668092,243.884,3.487,6.321,0.053,M3V,3410,0.398,0.014,0.391,0.012,3397,50.0,-45.0,4.843,0.042,-0.027999999999999997,0.404,0.038,-0.042
10649277,2MASS J18554172+4755238,3073,0,0,4.964860008532074,0,0,0.34,0.1,-0.3,0.235,0.011,-0.011,0.264,0.011,-0.011,3.905,1.148,-0.3433,DSEP,16.311,0.6455,-0.365,0.8884,-0.3238,247.72,22.28,-41.37,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.92383,47.923302,1000000000,KIC0,KIC0,KIC0,12.867,0.025,12.299000000000001,0.018000000000000002,12.033,0.025,0.9308,66.13600000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,852.086,766.808,713.4630000000003,656.7180000000002,615.164,546.316,518.118,474.028,429.168,396.045,367.374,343.501,337.964,308.298,0.135,0.012,-0.026000000000000002,0.9308,66.13600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.47883000000000003,-0.74324,10649277,83.468,2.98,7.424,0.081,M5V,3073,0.264,0.011,0.235,0.011,3880,122.0,-150.0,4.6610000000000005,0.064,-0.02,0.607,0.036000000000000004,-0.067
10651319,2MASS J19002077+4757209,3410,0,0,4.778033077864169,0,0,0.0,0.1,-0.1,0.458,0.013,-0.013,0.457,0.015,-0.015,18.42,4.033,-3.642,DSEP,16.768,0.4317,0.7671,-0.4718,0.0883,148.43,23.93,-17.94,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.08655,47.955818,10000000000,PHO2,PHO2,PHO2,14.011,0.027000000000000003,13.37,0.027000000000000003,13.165,0.037000000000000005,0.9398,88.535,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,733.995,642.092,588.656,543.23,510.845,448.236,425.666,395.311,360.18300000000005,337.35,322.65,309.105,305.27,286.955,0.07,0.016,-0.012,0.9398,88.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.32314,-0.74659,10651319,281.639,4.938,5.914,0.052,M3V,3410,0.457,0.015,0.458,0.013,3336,43.0,-36.0,4.9830000000000005,0.04,-0.044000000000000004,0.252,0.049,-0.03
10665619,2MASS J19272650+4758468,3073,0,0,5.029840945956647,0,0,0.0,0.0,0.0,0.176,0.062,-0.062,0.212,0.043,-0.043,85.2,0.0,0.0,BTSL,15.794,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,1,010/010665/010665619/dv/kplr010665619-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,291.86037999999996,47.979546,11111111111111111,PHO54,PHO54,PHO54,11.913,0.021,11.328,0.018000000000000002,11.023,0.018000000000000002,0.8624,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,294.935,264.502,249.892,233.673,223.38,207.40900000000002,201.09,192.234,182.015,175.071,170.896,167.924,168.173,163.75,0.0,0.0,0.0,0.8596,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14842,-0.5594100000000001,10665619,,,,,M5V,3073,0.212,0.043,0.176,0.062,2661,0.0,0.0,5.2829999999999995,0.0,0.0,0.094,0.0,0.0
10709619,2MASS J18451681+4804565,3241,0,0,4.8568302943257535,0,0,0.0,0.1,-0.1,0.358,0.008,-0.008,0.369,0.011,-0.011,23.93,6.135,-4.873,DSEP,15.169,0.4293,0.779,-0.4878,0.0943,59.7,10.12,-7.36,0,0,0,,q1_q17_dr25_stellar,2017-03-23,281.32007000000004,48.082359000000004,11111111111111111,PHO2,PHO2,PHO2,12.38,0.022000000000000002,11.748,0.018000000000000002,11.529000000000002,0.017,0.8719,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,339.8230000000001,303.39099999999996,286.217,266.514,254.62099999999998,235.25799999999998,226.77599999999998,213.72299999999998,199.78,189.69799999999998,182.81099999999998,177.957,176.543,168.87400000000005,0.006999999999999999,0.01,-0.005,0.8719,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.23776,-0.57938,10709619,99.795,0.38,6.532,0.019,M4V,3241,0.369,0.011,0.358,0.008,3288,44.0,-34.0,5.033,0.044000000000000004,-0.044000000000000004,0.21,0.044,-0.027000000000000003
10819154,2MASS J19563527+4806278,3241,0,0,4.937876713870296,0,0,0.48,0.05,-0.3,0.261,0.008,-0.008,0.287,0.009,-0.009,3.74,1.103,-0.3086,DSEP,16.597,0.6855,-0.5491,1.0549,-0.3383,362.73,31.84,-59.13,0,0,0,,q1_q17_dr25_stellar,2017-03-23,299.14697,48.107738,1000000000,KIC0,KIC0,KIC0,13.665999999999999,0.028999999999999998,13.135,0.038,12.862,0.034,0.9329,66.13600000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1836.974,1671.866,1599.7179999999994,1509.0910000000001,1466.418,1401.269,1369.1660000000004,1323.305,1266.208,1233.913,1196.667,1172.27,1164.4589999999996,1133.006,0.21899999999999997,0.018000000000000002,-0.039,0.9329,66.13600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.16360999999999998,-0.42982,10819154,134.956,1.093,7.208,0.039,M4V,3241,0.287,0.009,0.261,0.008,3874,122.0,-136.0,4.65,0.06,-0.02,0.614,0.036000000000000004,-0.059
10710233,2MASS J18463622+4801026,3241,0,0,4.9678690272209405,0,0,0.46,0.05,-0.3,0.226,0.075,-0.075,0.258,0.053,-0.053,3.7880000000000003,1.122,-0.314,DSEP,16.226,0.6756,-0.5069,1.0112,-0.3285,275.87,23.6,-47.19,0,0,0,,q1_q17_dr25_stellar,2017-03-23,281.65094,48.017390999999996,1111,KIC0,KIC0,KIC0,13.072000000000001,0.023,12.481,0.021,12.264000000000001,0.022000000000000002,0.8026,316.066,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,911.069,839.3839999999999,815.842,786.812,777.2689999999999,759.2139999999997,752.003,745.176,746.813,750.08,759.245,766.441,765.346,752.1260000000003,0.149,0.012,-0.025,0.8026,316.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.023819999999999997,-0.25571,10710233,,,,,M4Ve,3241,0.258,0.053,0.226,0.075,3869,120.0,-147.0,4.6530000000000005,0.063,-0.018000000000000002,0.611,0.035,-0.06
