kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,limbdark_coeff1,limbdark_coeff2,limbdark_coeff3,limbdark_coeff4,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,dutycycle_post,dataspan_post,timeout01p5,timeout02p0,timeout02p5,timeout03p0,timeout03p5,timeout04p5,timeout05p0,timeout06p0,timeout07p5,timeout09p0,timeout10p5,timeout12p0,timeout12p5,timeout15p0,timeoutsumry,cdppslplong,cdppslpshrt,qualityFlag,parallax,parallax_err,iso_avs,iso_avs_err1,iso_avs_err2,iso_feh,iso_feh_err1,iso_feh_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_mass,iso_mass_err1,iso_mass_err2,iso_rad,iso_rad_err1,iso_rad_err2,iso_rho,iso_rho_err1,iso_rho_err2,iso_teff,iso_teff_err1,iso_teff_err2,iso_kepid,teff_DR25,teff_DR25_err1,teff_DR25_err2,logg_DR25,logg_DR25_err1,logg_DR25_err2,feh_DR25,feh_DR25_err1,feh_DR25_err2,limbdark_coeff1_DR25,limbdark_coeff2_DR25,limbdark_coeff3_DR25,limbdark_coeff4_DR25
9516961,2MASS J19085206+4607547,3524.1772956999994,66.696964997,65.6151022079,4.79836283005,0.005493916312810001,0.004762104149770001,0.22331008070500002,0.114666265932,0.118186622358,0.5670000000000001,0.04,-0.069,0.41921048380000003,0.0030054666974400003,0.00320124519271,4.4,1.595,-0.4307,DSEP,15.972999999999999,0.6293,-0.2448,0.6641,-0.2009,239.22,24.32,-45.16,0,0,0,,q1_q17_dr25_stellar,2017-03-23,287.21695,46.13185900000001,1111,KIC0,KIC0,KIC0,13.050999999999998,0.021,12.47,0.023,12.213,0.018000000000000002,0.8207,316.066,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,489.656,434.04,411.185,385.096,368.93300000000005,337.7530000000001,327.1040000000001,309.472,291.6670000000001,273.716,262.657,255.375,253.56400000000002,247.989,0.132,0.016,-0.028999999999999998,0.8207,316.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.23661999999999997,-0.5636399999999999,Good,0.006261999999999999,4.54e-05,0.0,0.0,-0.0,0.22331008070500002,0.114666265932,-0.118186622358,4.79836283005,0.005493916312810001,-0.004762104149770001,0.403939774956,0.0026113265168,-0.00260878257889,0.41921048380000003,0.0030054666974400003,-0.00320124519271,5.46073480264,0.1107305934,-0.09328947578010001,3524.1772956999994,66.696964997,-65.6151022079,9516961,3524.1772956999994,66.696964997,65.6151022079,4.79836283005,0.005493916312810001,0.004762104149770001,0.22331008070500002,0.114666265932,0.118186622358,0.6293,-0.2448,0.6641,-0.2009
9531271,2MASS J19352773+4610499,3590.83026761,85.94105760549999,63.9807627689,4.78986112451,0.00797507951274,0.007889189382360001,0.152484971547,0.115610219173,0.134631455038,0.22,0.104,-0.056,0.430701498367,0.00732297143983,0.00770355570628,22.25,15.02,-8.947000000000003,DSEP,17.021,0.4345,0.7447,-0.4394,0.0757,146.43,57.79,-38.52,0,0,0,,q1_q17_dr25_stellar,2017-03-23,293.86554,46.18055,10001000,PHO2,PHO2,PHO2,14.252,0.026000000000000002,13.65,0.025,13.445,0.040999999999999995,0.3701,463.706,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,825.447,728.11,676.212,619.174,583.4019999999998,521.295,495.785,458.718,425.75300000000004,395.712,371.801,355.145,350.664,326.87,0.069,0.042,-0.025,0.3701,463.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.37881,-0.72035,Good,0.0033989000000000003,7.63e-05,0.0,0.0,-0.0,0.152484971547,0.115610219173,-0.134631455038,4.78986112451,0.00797507951274,-0.007889189382360001,0.41874378943999996,0.0075276846352,-0.00811094765243,0.430701498367,0.00732297143983,-0.00770355570628,5.203214629880001,0.186915666717,-0.17452261385099999,3590.83026761,85.94105760549999,-63.9807627689,9531271,3590.83026761,85.94105760549999,63.9807627689,4.78986112451,0.00797507951274,0.007889189382360001,0.152484971547,0.115610219173,0.134631455038,0.4345,0.7447,-0.4394,0.0757
9591560,2MASS J19330609+4615582,3892.00174851,12.352642165499999,19.4161853253,4.60284495754,0.0025155771088000004,0.0030012182376,0.47666578798799997,0.0475020020279,0.023943231703499997,3.281,0.231,-2.082,0.65226955206,0.00313964644027,0.00348944788695,1.4680000000000004e-06,3.806e-06,-6.221999999999999e-07,DSEP,15.338,0.7414,-0.3703,0.2872,0.2934,41361.94,8543.19,-21357.97,0,0,2,009/009591/009591560/dv/kplr009591560-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,293.27539,46.266178000000004,1111,KIC0,KIC0,KIC0,12.5,0.019,11.780999999999999,0.019,11.584000000000001,0.024,0.7743,316.066,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,704.98,685.0889999999997,681.398,671.563,673.552,666.919,663.183,664.2689999999999,673.452,671.446,669.2510000000002,672.477,673.311,668.699,0.441,0.05,-0.05,0.7624,316.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0057799999999999995,-0.07400000000000001,Good,0.004456399999999999,3.9e-05,0.0,0.0,-0.0,0.47666578798799997,0.0475020020279,-0.023943231703499997,4.60284495754,0.0025155771088000004,-0.0030012182376,0.622916327816,0.0027071184555799996,-0.00280901315698,0.65226955206,0.00313964644027,-0.00348944788695,2.23975320896,0.0242351692722,-0.026643277115599998,3892.00174851,12.352642165499999,-19.4161853253,9591560,3892.00174851,12.352642165499999,19.4161853253,4.60284495754,0.0025155771088000004,0.0030012182376,0.47666578798799997,0.0475020020279,0.023943231703499997,0.7414,-0.3703,0.2872,0.2934
9517514,2MASS J19100987+4610591,3312.75288146,79.4045185572,55.94865657810001,5.081548085430001,0.00744307684626,0.00698743049937,-0.0745518746023,0.061056223362800005,0.144470607557,0.094,0.0,0.0,0.187268858636,0.0030249581555,0.0030103565661199995,85.2,0.0,0.0,BTSL,18.840999999999998,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,287.54117,46.183193,111100000000,PHO54,PHO54,PHO54,14.843,0.03,14.342,0.039,13.982999999999999,0.045,0.8791,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,2884.955,2507.86,2306.1639999999998,2103.39,1977.7939999999999,1774.156,1687.641,1548.16,1381.46,1266.992,1174.567,1114.3319999999999,1092.346,976.6010000000001,0.0,0.0,0.0,0.8791,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.48702,-0.73049,Good,0.0073189,0.0001298,0.0,0.0,-0.0,-0.0745518746023,0.061056223362800005,-0.144470607557,5.081548085430001,0.00744307684626,-0.00698743049937,0.154875533057,0.0027396124469999997,-0.00258537701806,0.187268858636,0.0030249581555,-0.0030103565661199995,23.421465883699998,0.785390644058,-0.7312249914899999,3312.75288146,79.4045185572,-55.94865657810001,9517514,3312.75288146,79.4045185572,55.94865657810001,5.081548085430001,0.00744307684626,0.00698743049937,-0.0745518746023,0.061056223362800005,0.144470607557,0.4293,0.779,-0.4878,0.0943
9581479,2MASS J19153816+4612122,3479.2627215999996,69.06493105189999,68.2562944725,5.0580981745599995,0.0117699163057,0.011111751837,-0.275824979416,0.105050680188,0.142613806011,0.094,0.0,0.0,0.201716632417,0.00574509990628,0.00563370038246,85.2,0.0,0.0,BTSL,19.022000000000002,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,288.90909,46.203445,111100000000,PHO54,PHO54,PHO54,15.499,0.048,15.082,0.073,14.720999999999998,0.094,0.879,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,32803.449,29019.744,27054.558999999997,24969.207000000002,24003.387000000002,21824.57,20817.877,19445.922,18088.332,17067.691000000006,16354.408000000001,15972.777,15928.524,15067.665,0.0,0.0,0.0,0.879,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25311,-0.6252300000000001,Good,0.0047511,0.00014659999999999999,0.0,0.0,-0.0,-0.275824979416,0.105050680188,-0.142613806011,5.0580981745599995,0.0117699163057,-0.011111751837,0.170672004111,0.005462534405699999,-0.00533998431353,0.201716632417,0.00574509990628,-0.00563370038246,20.5606531703,1.1534512264599999,-1.0573161911,3479.2627215999996,69.06493105189999,-68.2562944725,9581479,3479.2627215999996,69.06493105189999,68.2562944725,5.0580981745599995,0.0117699163057,0.011111751837,-0.275824979416,0.105050680188,0.142613806011,0.4293,0.779,-0.4878,0.0943
9530511,2MASS J19340864+4611066,3545.81413685,81.195364679,65.8247656205,4.76015922465,0.005275859752680001,0.0047862440391499995,0.313738498189,0.112259808632,0.135970137203,0.177,0.041,-0.027000000000000003,0.461554237253,0.00355354500677,0.00315391624862,31.07,9.937999999999999,-7.539,DSEP,15.669,0.4293,0.779,-0.4878,0.0943,63.49,12.57,-9.14,0,0,0,,q1_q17_dr25_stellar,2017-03-23,293.5360100000001,46.185169,1111111111111111,PHO2,PHO2,PHO2,12.87,0.02,12.277000000000001,0.021,12.034,0.019,0.8688,1420.672,7.1,7.1,7.1,7.1,9.024,8.649,8.347000000000001,7.598,7.1,7.1,7.1,7.1,7.1,7.1,371.149,326.619,305.941,283.316,268.457,243.328,233.03599999999997,217.27599999999998,200.21,187.39700000000002,178.62599999999995,171.21,169.06900000000005,158.80200000000005,0.01,0.009000000000000001,-0.006999999999999999,0.8688,1420.672,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33002,-0.64549,Good,0.0059886,4.74e-05,0.0,0.0,-0.0,0.313738498189,0.112259808632,-0.135970137203,4.76015922465,0.005275859752680001,-0.0047862440391499995,0.448789685813,0.00256867956098,-0.00303210221356,0.461554237253,0.00355354500677,-0.00315391624862,4.5413113272,0.08590588363510002,-0.0799607734578,3545.81413685,81.195364679,-65.8247656205,9530511,3545.81413685,81.195364679,65.8247656205,4.76015922465,0.005275859752680001,0.0047862440391499995,0.313738498189,0.112259808632,0.135970137203,0.4293,0.779,-0.4878,0.0943
9508489,2MASS J18484417+4611536,3361.8778611000002,74.141142216,75.487364021,4.89546618925,0.0038382769972099997,0.0035891291575500003,0.14724138642999998,0.1032822255,0.10158426859099999,0.349,0.08199999999999999,-0.124,0.31750936419,0.0015538038421099999,0.00158490819915,12.32,11.02,-3.574,DSEP,16.165,0.477,0.5028,-0.1108,-0.0462,87.72,22.27,-27.84,0,0,0,,q1_q17_dr25_stellar,2017-03-23,282.1841100000001,46.198418,111100000000,PHO54,PHO54,PHO54,12.269,0.021,11.663,0.018000000000000002,11.43,0.011000000000000001,0.8787,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,690.7410000000001,605.049,558.192,515.722,489.319,443.222,425.45300000000003,397.333,364.259,343.333,327.8590000000001,314.362,311.709,284.1140000000001,0.027000000000000003,0.018000000000000002,-0.019,0.8787,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34351,-0.66768,Good,0.0127943,4.6399999999999996e-05,0.0,0.0,-0.0,0.14724138642999998,0.1032822255,-0.10158426859099999,4.89546618925,0.0038382769972099997,-0.0035891291575500003,0.289753545959,0.00105324311008,-0.00098313817897,0.31750936419,0.0015538038421099999,-0.00158490819915,9.021563975680001,0.12599116289999998,-0.111865346421,3361.8778611000002,74.141142216,-75.487364021,9508489,3361.8778611000002,74.141142216,75.487364021,4.89546618925,0.0038382769972099997,0.0035891291575500003,0.14724138642999998,0.1032822255,0.10158426859099999,0.477,0.5028,-0.1108,-0.0462
9612825,2MASS J20002097+4612026,3482.41291094,81.0022538102,60.2482890929,4.9453139276,0.00467740041735,0.00343261515627,-0.09049759135939998,0.0841452875657,0.0917404298897,0.32,0.099,-0.099,0.27738652875,0.00151785649687,0.0017452615535699999,13.68,11.3,-4.499,DSEP,16.3,0.4905,0.7495,-0.5552,0.1346,112.51,33.47,-33.47,0,1,1,009/009612/009612825/dv/kplr009612825-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,300.08737,46.200695,111100111111,PHO54,PHO54,PHO54,12.902999999999999,0.022000000000000002,12.365,0.022000000000000002,12.133,0.027000000000000003,0.698,1050.896,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,536.911,473.466,441.171,404.904,382.55800000000005,347.099,332.836,309.695,284.221,267.07,254.812,245.149,242.274,226.176,0.044000000000000004,0.022000000000000002,-0.025,0.5641,1050.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.32195999999999997,-0.68008,Good,0.0107833,5.12e-05,0.0,0.0,-0.0,-0.09049759135939998,0.0841452875657,-0.0917404298897,4.9453139276,0.00467740041735,-0.00343261515627,0.248208331938,0.0011534736387100002,-0.00115479669053,0.27738652875,0.00151785649687,-0.0017452615535699999,11.5884778598,0.19305836143,-0.148489786576,3482.41291094,81.0022538102,-60.2482890929,9612825,3482.41291094,81.0022538102,60.2482890929,4.9453139276,0.00467740041735,0.00343261515627,-0.09049759135939998,0.0841452875657,0.0917404298897,0.4905,0.7495,-0.5552,0.1346
9643210,2MASS J19165798+4621349,3485.71126076,59.7394900483,100.36561549,4.89132171237,0.00435320213336,0.00386261082276,0.0356993461284,0.10736921402499999,0.112820626053,0.202,0.042,-0.026,0.324279778197,0.00185804339576,0.00190213509866,25.44,6.603,-5.245,DSEP,15.61,0.4345,0.7447,-0.4394,0.0757,69.21,11.46,-8.81,0,1,2,009/009643/009643210/dv/kplr009643210-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,289.24158,46.359711,1111111111111111,PHO2,PHO2,PHO2,12.792,0.022000000000000002,12.224,0.017,12.014000000000001,0.019,0.8425,1420.672,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,444.975,408.596,394.551,372.48199999999997,359.005,333.99699999999996,323.056,305.69,286.684,271.779,262.02099999999996,253.775,251.42,242.206,0.013999999999999999,0.008,-0.006,0.7782,1420.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2429800000000001,-0.48726,Good,0.0094663,4.429999999999999e-05,0.0,0.0,-0.0,0.0356993461284,0.10736921402499999,-0.112820626053,4.89132171237,0.00435320213336,-0.00386261082276,0.299307096307,0.0013879100487199998,-0.00139400853249,0.324279778197,0.00185804339576,-0.00190213509866,8.74561971014,0.139209422312,-0.125436830541,3485.71126076,59.7394900483,-100.36561549,9643210,3485.71126076,59.7394900483,100.36561549,4.89132171237,0.00435320213336,0.00386261082276,0.0356993461284,0.10736921402499999,0.112820626053,0.4345,0.7447,-0.4394,0.0757
9653548,2MASS J19343302+4619269,3435.83700028,71.11538030279999,79.1847166122,4.950354302,0.0047496461062,0.00473389526079,-0.0145969706981,0.102281246546,0.09851909472169999,0.238,0.117,-0.078,0.272260142857,0.0025457634610999997,0.00286557640468,22.38,18.29,-10.89,DSEP,17.476,0.445,0.6761,-0.3427,0.0386,144.83,65.74,-40.46,0,0,0,,q1_q17_dr25_stellar,2017-03-23,293.6376,46.32423,10001111,PHO54,PHO54,PHO54,14.168,0.027000000000000003,13.597999999999999,0.027999999999999997,13.357999999999999,0.037000000000000005,0.5083,683.43,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,815.0360000000003,717.31,661.085,602.673,567.636,523.012,500.88699999999994,465.12300000000016,421.045,393.027,371.584,355.935,350.402,324.268,0.068,0.045,-0.03,0.5083,683.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3696,-0.6923,Good,0.0062952,6.890000000000001e-05,0.0,0.0,-0.0,-0.0145969706981,0.102281246546,-0.09851909472169999,4.950354302,0.0047496461062,-0.00473389526079,0.24163689401299998,0.00263106598221,-0.00269657501656,0.272260142857,0.0025457634610999997,-0.00286557640468,11.9330207562,0.25130003864100003,-0.234607480188,3435.83700028,71.11538030279999,-79.1847166122,9653548,3435.83700028,71.11538030279999,79.1847166122,4.950354302,0.0047496461062,0.00473389526079,-0.0145969706981,0.102281246546,0.09851909472169999,0.445,0.6761,-0.3427,0.0386
9654304,2MASS J19354570+4622472,3513.8269578,77.8624993678,63.8672369195,4.81527955695,0.00809211845822,0.0085372998514,0.17845836645399998,0.11223162422800001,0.1151790631,0.158,0.112,-0.028,0.400571809258,0.00793674383136,0.00766156282685,38.11,19.42,-20.4,DSEP,17.945,0.4727,0.7892,-0.5928,0.1472,117.91,69.53,-23.18,0,0,0,,q1_q17_dr25_stellar,2017-03-23,293.9404,46.379871,100000000000,PHO54,PHO54,PHO54,14.45,0.028999999999999998,13.879000000000001,0.035,13.612,0.047,0.9532,89.005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1073.128,932.873,860.3989999999999,798.0169999999997,749.4989999999997,681.567,650.113,604.66,559.283,520.304,481.38300000000004,456.265,451.05400000000003,432.37699999999995,0.048,0.049,-0.013999999999999999,0.9532,89.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.38811999999999997,-0.67081,Good,0.0034700000000000004,8.340000000000001e-05,0.0,0.0,-0.0,0.17845836645399998,0.11223162422800001,-0.1151790631,4.81527955695,0.00809211845822,-0.0085372998514,0.383888787601,0.00838188173309,-0.00789956695299,0.400571809258,0.00793674383136,-0.00766156282685,5.93132249541,0.222426301032,-0.22540837086399998,3513.8269578,77.8624993678,-63.8672369195,9654304,3513.8269578,77.8624993678,63.8672369195,4.81527955695,0.00809211845822,0.0085372998514,0.17845836645399998,0.11223162422800001,0.1151790631,0.4727,0.7892,-0.5928,0.1472
9655532,2MASS J19373413+4618403,3293.92185459,78.5591352534,78.1306676541,4.997740274080001,0.0136339027841,0.0137508055094,0.0881222841656,0.09781174728150001,0.104856123747,0.145,0.0,0.0,0.23343151441999999,0.00922878290383,0.008459320816319999,41.11,0.0,0.0,BTSL,19.175,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.3922100000001,46.311347999999995,100000000000,PHO54,PHO54,PHO54,15.408,0.052000000000000005,14.825999999999999,0.061,14.54,0.08800000000000001,0.9525,89.005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,4190.5909999999985,3644.0229999999997,3343.742,3088.25,2914.035,2636.598,2510.508,2314.764,2106.288,1939.896,1822.318,1715.8110000000001,1685.8770000000006,1549.871,0.0,0.0,0.0,0.9525,89.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.43936000000000003,-0.68513,Good,0.004408100000000001,0.00019219999999999998,0.0,0.0,-0.0,0.0881222841656,0.09781174728150001,-0.104856123747,4.997740274080001,0.0136339027841,-0.0137508055094,0.19921507993299997,0.00923668859741,-0.008583606528600001,0.23343151441999999,0.00922878290383,-0.008459320816319999,15.4286392339,1.08953508511,-1.0393122039899998,3293.92185459,78.5591352534,-78.1306676541,9655532,3293.92185459,78.5591352534,78.1306676541,4.997740274080001,0.0136339027841,0.0137508055094,0.0881222841656,0.09781174728150001,0.104856123747,0.4293,0.779,-0.4878,0.0943
9605900,2MASS J19521242+4614030,3853.98251698,61.3589933187,53.8413357866,4.63250611452,0.00581525919932,0.00496235114724,0.355068847597,0.10280352943700001,0.08610239468689998,0.189,0.035,-0.025,0.616415912342,0.0050010685528800005,0.00613184928218,29.46,7.626,-6.058,DSEP,15.710999999999999,0.4356,0.8188,-0.574,0.132,68.57,11.6,-8.43,0,0,0,,q1_q17_dr25_stellar,2017-03-23,298.05179,46.23418,11111101110111011,PHO2,PHO2,PHO2,12.924000000000001,0.022000000000000002,12.299000000000001,0.019,12.045,0.021,0.6975,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,392.603,347.219,325.014,300.373,285.356,258.931,248.68400000000003,233.56400000000002,217.065,203.74,193.882,186.514,184.429,174.507,0.013000000000000001,0.006999999999999999,-0.006999999999999999,0.6975,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3129,-0.64665,Good,0.0039104,4.7499999999999996e-05,0.00118141160961,0.00190333636399,-0.0008044073973060001,0.355068847597,0.10280352943700001,-0.08610239468689998,4.63250611452,0.00581525919932,-0.00496235114724,0.596162255097,0.0039773335219800005,-0.00411633605114,0.616415912342,0.0050010685528800005,-0.00613184928218,2.53440734448,0.0598074182644,-0.0470916220237,3853.98251698,61.3589933187,-53.8413357866,9605900,3853.98251698,61.3589933187,53.8413357866,4.63250611452,0.00581525919932,0.00496235114724,0.355068847597,0.10280352943700001,0.08610239468689998,0.4356,0.8188,-0.574,0.132
9645092,2MASS J19204077+4619383,3363.3662856,73.06363785949999,74.8618347931,5.0047961051,0.00373518039414,0.0033876813193000005,0.010568148242600002,0.0699131629551,0.12568956140999998,0.15,0.029,-0.017,0.231428537253,0.0012770859638699997,0.0012175886261800001,41.23,10.56,-10.03,DSEP,16.202,0.4345,0.7447,-0.4394,0.0757,64.33,11.22,-7.21,0,0,0,,q1_q17_dr25_stellar,2017-03-23,290.16992,46.327309,111100000000,PHO2,PHO2,PHO2,13.26,0.021,12.729000000000001,0.018000000000000002,12.434000000000001,0.019,0.8788,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,819.177,712.4630000000003,657.8810000000002,600.998,564.4159999999998,504.06199999999995,476.832,428.778,390.726,357.858,336.1790000000001,318.974,312.999,289.73,0.01,0.006999999999999999,-0.005,0.8788,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.42618,-0.73115,Good,0.011681200000000001,5.13e-05,0.0,0.0,-0.0,0.010568148242600002,0.0699131629551,-0.12568956140999998,5.0047961051,0.00373518039414,-0.0033876813193000005,0.198070499723,0.0009273688904,-0.000796351499361,0.231428537253,0.0012770859638699997,-0.0012175886261800001,15.9193027657,0.210875943621,-0.209214093957,3363.3662856,73.06363785949999,-74.8618347931,9645092,3363.3662856,73.06363785949999,74.8618347931,5.0047961051,0.00373518039414,0.0033876813193000005,0.010568148242600002,0.0699131629551,0.12568956140999998,0.4345,0.7447,-0.4394,0.0757
9654642,2MASS J19361654+4620270,3288.53691288,98.1207753776,57.19565434770001,4.95844908715,0.00431819609761,0.00406961811296,0.139977059912,0.061798174379199995,0.105304021191,0.147,0.0,0.0,0.263020433298,0.00195759361337,0.0022516672964200003,40.22,0.0,0.0,BTSL,17.62,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.0690600000001,46.340981,111110001000,PHO54,PHO54,PHO54,13.715,0.021,13.125,0.022000000000000002,12.834000000000001,0.024,0.5933,831.173,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,923.334,809.8639999999997,749.676,685.571,642.748,566.552,540.059,502.595,460.087,429.51099999999997,406.899,394.04,389.466,365.115,0.0,0.0,0.0,0.5933,831.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.32543,-0.7552399999999999,Good,0.0084135,6.73e-05,0.0,0.0,-0.0,0.139977059912,0.061798174379199995,-0.105304021191,4.95844908715,0.00431819609761,-0.00406961811296,0.229659385906,0.0018052824935199999,-0.00200469012038,0.263020433298,0.00195759361337,-0.0022516672964200003,12.584156934500001,0.232250238719,-0.20537584836599998,3288.53691288,98.1207753776,-57.19565434770001,9654642,3288.53691288,98.1207753776,57.19565434770001,4.95844908715,0.00431819609761,0.00406961811296,0.139977059912,0.061798174379199995,0.105304021191,0.4293,0.779,-0.4878,0.0943
9655667,2MASS J19374305+4621555,3304.54176111,96.7534496081,77.0308179453,4.9454414807400005,0.014722794083,0.0149579008736,0.14267096767999998,0.08771820026699999,0.0978529641052,0.135,0.0,0.0,0.271619149564,0.0119547028443,0.0112854741029,45.21,0.0,0.0,BTSL,19.262,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.42938,46.365509,100000000000,PHO54,PHO54,PHO54,15.574000000000002,0.062,14.988,0.07,14.68,0.105,0.9529,89.005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,4074.948,3542.972,3237.603,2952.3779999999997,2779.947,2431.665,2305.761,2096.9829999999997,1907.2220000000002,1746.2779999999998,1633.5510000000006,1528.479,1499.425,1372.944,0.0,0.0,0.0,0.9529,89.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.47233,-0.77385,Good,0.0034589,0.00017350000000000002,0.075414614321,0.118972424857,-0.0597339977928,0.14267096767999998,0.08771820026699999,-0.0978529641052,4.9454414807400005,0.014722794083,-0.0149579008736,0.238955845052,0.0128981693148,-0.0119878400382,0.271619149564,0.0119547028443,-0.0112854741029,11.7465845329,0.920426469412,-0.873620047906,3304.54176111,96.7534496081,-77.0308179453,9655667,3304.54176111,96.7534496081,77.0308179453,4.9454414807400005,0.014722794083,0.0149579008736,0.14267096767999998,0.08771820026699999,0.0978529641052,0.4293,0.779,-0.4878,0.0943
