# Description of IPAC file format: http://exoplanetarchive.ipac.caltech.edu/docs/ddgen/ipac_tbl.html
# Astropy Python tool to read IPAC format: http://docs.astropy.org/en/stable/api/astropy.io.ascii.Ipac.html
# IDL tool to read IPAC format: https://irsa.ipac.caltech.edu/tools/pro/read_ipac_table.pro
# The accompanying documentation for this file is: KSCI-19114
# Column Definitions
# TCE_ID
# The Threshold Crossing Event (TCE) identifier, consisting of the Kepler Input Catalog (KIC) ID, followed by a dash, and then the planet number
# KIC
# The KIC ID of the TCE.
# Disp
# The Robovetter Disposition Value (PC or FP)
# Score
# The Robovetter Disposition Score
# NTL
# The Robovetter Not Transit-Like Flag
# SS
# The Robovetter Stellar Eclipse Flag
# CO
# The Robovetter Centroid Offset Flag
# EM
# The Robovetter Ephemeris Match Flag
# period
# The period of the TCE in days from DV
# epoch
# The epoch of the TCE in Barycentric Kepler Julian Date (BKJD)
# Expected_MES
# The expected value for the Multiple Event Statistic (MES) based on the injection parameters. (Note this value only exists for INJ1, INJ2, and INJ3, and is "null" for OBS, INV, and SCR1.)
# MES
# The Multiple Event Statistic (MES) of the TCE
# NTran
# The number of transits identified by TPS with SES != 0 (i.e., those used in calculating the MES.)
# depth
# The depth of the TCE in parts per million (ppm)
# duration
# The duration of the TCE in hours (hrs)
# Rp
# The modeled radius of the planet in units of Earth radii (R_earth)
# Rs
# The assumed size of the target star in solar radii (R_sun)
# Ts
# The assumed temperatue of the target star in Kelvin (K)
# logg
# The assumed surface gravity of the star in cm/s**2 (cgs)
# a
# The modeled semi-major axis of the orbit in Astronomical Units (AU)
# Rp/Rs
# The modeled ratio of the planet radius to stellar radius
# a/Rs
# The modeled ratio of the semi-major axis to the stellar radius
# impact
# The modeled impact parameter
# SNR_DV
# The modeled Signal-to-Noise Ratio (SNR) of the signal
# Sp
# The modeled insolation flux of the planet in units of Earth's insolation flux (S_earth)
# Fit_Prov
# A flag indicating if the fit information comes from supplemental fits (1) or original fits (0)
TCE_ID KIC Disp Score NTL SS CO EM period epoch Expected_MES MES NTran depth duration Rp Rs Ts logg a Rp/Rs a/Rs impact SNR_DV Sp Fit_Prov skygroup
010000207-01 10000207 FP 0.0 1 0 0 0 0.84961591 132.20680205 "" 8.2152 1547 6.9 1.4927 2.028 6.3 4730 2.79 0.0 0.00295 2.14 0.9 1.1 0.0 1 23
010000490-01 10000490 FP 0.0 1 0 0 0 0.70050393 131.86486208 "" 21.2976 938 97.7 7.3769 1.977 1.924 6706 4.026 0.01741 0.009416 1.02 0.5409 9.7 22123.553 1 23
010000509-01 10000509 FP 0.0 1 0 0 0 3.58875273 132.61671075 "" 30.1941 6 12023.7 2.379 19.887 1.0 5780 4.438 0.04588 0.182248 7.34 1.0 10.6 475.049 1 23
010001145-01 10001145 FP 0.0 1 0 0 0 1.15997909 131.7923769 "" 8.578 1133 48.3 4.6851 1.877 2.322 7865 3.941 0.02588 0.007408 1.28 0.8942 8.3 27601.766 1 23
010001145-02 10001145 FP 0.0 1 0 0 0 99.02614396 134.34700576 "" 7.5385 4 473.4 6.8043 5.224 2.322 7865 3.941 0.50169 0.020615 98.46 0.5074 5.1 73.441 1 23
010001145-03 10001145 FP 0.0 1 0 1 0 156.9970514 234.01254196 "" 7.2645 3 1052.3 4.2906 7.988 2.322 7865 3.941 0.68213 0.031526 221.8 0.6591 6.3 39.726 1 23
010001809-01 10001809 FP 0.0 1 0 0 0 373.27562379 268.8576694 "" 7.1616 3 150.0 9.6713 1.268 1.013 6139 4.454 1.03626 0.01147 266.65 0.4531 5.6 1.216 1 23
010002261-01 10002261 FP 0.0 1 0 0 0 150.18266102 233.65815548 "" 7.472 7 142.1 20.3979 0.153 0.116 2661 5.283 0.25164 0.012083 35.09 0.7971 13.0 0.01 1 23
010002462-01 10002462 FP 0.0 1 0 0 0 2.84593396 134.00122983 "" 9.0967 462 4.3 9.2687 0.495 2.325 9880 4.092 0.05291 0.00195 2.42 0.0107 6.7 16484.953 1 23
010002866-01 10002866 FP 0.0 1 0 0 0 3.9369085 134.37007724 "" 28.6224 335 203.1 10.4245 1.224 0.843 5431 4.563 0.04794 0.013304 2.61 0.5219 17.4 241.05 1 23
010002866-02 10002866 FP 0.0 1 0 0 0 28.08199497 139.03845213 "" 24.393 36 627.6 13.1112 2.172 0.843 5431 4.563 0.17764 0.023607 13.95 0.5685 16.8 17.555 1 23
010002866-03 10002866 FP 0.0 1 0 0 0 10.0888098 133.07756675 "" 21.6959 103 153.3 14.701 1.061 0.843 5431 4.563 0.08977 0.01153 4.64 0.5083 7.1 68.736 1 23
010002897-01 10002897 FP 0.0 1 0 0 0 2.05046221 131.68379906 "" 13.7237 640 158.7 4.6179 4.145 2.839 7709 3.746 0.03724 0.013381 1.85 0.8978 14.4 18387.736 1 23
010002897-02 10002897 FP 0.0 1 0 0 0 0.6834548 132.00370291 "" 10.616 1932 44.9 4.243 2.068 2.839 7709 3.746 0.0179 0.006675 1.19 0.7531 6.5 79564.863 1 23
010002897-03 10002897 FP 0.0 1 0 0 0 12.74716729 141.20679756 "" 12.6266 4 70.3 1.8109 2.413 2.839 7709 3.746 0.12591 0.00779 53.99 0.0869 0.9 1608.672 1 23
010002897-04 10002897 FP 0.0 1 0 0 0 9.91355515 132.86415782 "" 13.8174 4 288.5 1.8382 5.214 2.839 7709 3.746 0.10649 0.016831 29.2 0.7293 3.6 2249.108 1 23
010002897-05 10002897 FP 0.0 1 0 0 0 5.49553492 133.31215078 "" 12.9839 4 367.9 0.8032 5.717 2.839 7709 3.746 0.07186 0.018454 46.38 0.5 5.1 4938.586 1 23
010003524-01 10003524 FP 0.0 1 0 0 0 492.01275115 193.87085451 "" 9.4943 3 113.0 15.9526 2.0 1.863 6753 3.972 1.29167 0.00984 235.14 0.1542 3.3 3.876 1 23
010003524-02 10003524 FP 0.0 1 0 0 0 507.82999658 161.01353676 "" 16.0057 3 198.1 4.754 2.67 1.863 6753 3.972 1.31923 0.013135 785.25 0.3171 6.4 3.716 1 23
010003658-01 10003658 FP 0.0 1 0 0 0 94.6538879 169.76239355 "" 13.4221 5 25.8 4.022 76.449 154.296 3274 0.108 0.0 0.00454 158.86 0.4779 0.7 0.0 1 24
010004546-01 10004546 FP 0.0 1 0 0 0 19.36164497 131.56193544 "" 23.8306 64 252.0 53.9441 3.076 0.985 6210 4.405 0.13623 0.02862 1.21 1.0 42.9 69.659 1 21
010004660-01 10004660 FP 0.0 1 0 0 0 0.63320582 131.75217581 "" 10.3404 2083 9.8 1.4997 1.288 4.009 9416 3.663 0.0201 0.002944 3.27 0.1 0.8 280316.514 1 21
010004738-01 10004738 FP 0.0 1 0 0 0 56.4762717 144.25867272 "" 18.3306 23 183.6 17.9623 1.129 0.839 5497 4.57 0.28365 0.012327 23.16 0.3092 12.5 7.157 1 21
010005647-01 10005647 FP 0.0 1 0 0 0 463.18595912 424.90371217 "" 7.92 3 546.5 5.4227 2.875 1.045 5918 4.408 1.17923 0.025212 328.74 0.8929 7.6 0.863 1 21
010005758-01 10005758 FP 0.0 1 0 0 0 284.0756844 200.54869413 "" 8.7392 4 272.7 3.1808 2.389 1.336 5791 4.185 0.845 0.01639 474.72 0.7409 6.6 2.519 1 21
010006542-01 10006542 FP 0.0 1 0 0 0 367.5529148 179.68369304 "" 15.7694 4 275.0 2.9157 1.266 0.769 5516 4.514 0.8937 0.015086 977.08 0.0308 9.5 0.614 1 21
010007269-01 10007269 FP 0.0 1 0 1 0 0.5485392 131.85143917 "" 8.4673 2340 40.6 2.7938 0.747 0.971 5761 4.476 0.01324 0.007049 1.14 0.9115 8.9 5305.551 1 21
010007492-01 10007492 FP 0.0 1 0 1 0 2.64561504 133.77860894 "" 46.2706 490 200.7 1.6584 7.841 5.443 4980 3.167 0.04368 0.013201 10.63 0.5188 29.5 8557.093 1 21
010007492-02 10007492 FP 0.0 1 0 1 0 2.6455511 133.62944484 "" 16.2398 497 28.1 1.4982 3.089 5.443 4980 3.167 0.04368 0.0052 9.77 0.7 4.1 8557.252 1 21
010008394-01 10008394 FP 0.0 1 0 0 0 2.62967187 132.26617762 "" 12.0059 505 31.1 9.9666 0.833 1.481 6931 4.225 0.04115 0.005157 2.11 0.0002 13.8 2678.592 1 21
010008394-02 10008394 FP 0.0 1 0 0 0 2.62954515 132.85189162 "" 12.9682 493 32.8 6.5685 0.857 1.481 6931 4.225 0.04115 0.005301 3.13 0.059 14.4 2678.836 1 21
010010312-01 10010312 FP 0.0 1 0 0 0 363.87691861 144.10686981 "" 9.3995 4 1598.9 25.8422 7.98 1.063 6260 4.433 1.03517 0.068791 40.59 1.0 9.9 1.451 1 18
010010436-01 10010436 FP 0.0 1 0 0 0 364.98281653 144.37342636 "" 7.7862 3 266.2 16.1127 1.636 0.925 5944 4.425 0.93967 0.016212 119.05 0.7479 7.4 1.084 1 18
010010440-01 10010440 FP 0.0 1 0 0 0 359.74805325 170.84534296 "" 10.5018 4 876.8 37.6101 5.708 1.032 6319 4.447 1.01816 0.050687 23.91 0.9986 15.5 1.468 1 18
010010452-01 10010452 FP 0.0 1 0 0 0 367.99050025 305.20494661 "" 7.6276 3 442.7 15.929 1.792 0.826 5482 4.566 0.97623 0.01988 148.7 0.5746 5.9 0.579 1 18
010010516-01 10010516 FP 0.0 1 0 0 0 350.96956003 185.27617734 "" 11.7346 4 1419.8 19.383 4.425 0.912 5622 4.516 0.97246 0.044466 60.34 0.949 11.8 0.787 1 18
010010677-01 10010677 FP 0.0 1 0 0 0 456.54211266 426.51511918 "" 10.2582 3 1133.7 12.4284 2.26 0.693 4778 4.634 1.05643 0.029879 281.08 0.2395 8.8 0.201 1 18
010014578-01 10014578 FP 0.0 1 0 0 0 363.96186791 148.60672439 "" 7.6329 4 240.2 15.0754 1.272 0.817 5944 4.568 0.96348 0.01427 181.5 0.2452 7.0 0.804 1 38
010014604-01 10014604 FP 0.0 1 0 0 0 0.85916253 131.63691654 "" 8.7408 790 11.8 2.5386 0.669 1.819 7558 4.14 0.02097 0.003368 2.04 0.6957 2.2 21992.727 1 22
010014649-01 10014649 FP 0.0 1 0 0 0 1.07122836 131.6702536 "" 7.8802 1225 7.1 2.0004 0.733 2.64 8961 3.955 0.02702 0.002546 3.63 0.4999 5.6 55147.406 1 38
010014922-01 10014922 FP 0.0 1 0 0 0 371.04340029 156.70449175 "" 7.2809 4 713.1 12.47 2.153 0.818 5520 4.572 0.97987 0.02412 230.47 0.145 7.7 0.58 1 38
010015516-01 10015516 FP 0.0 1 0 0 0 338.46161356 238.80105194 "" 242.3407 4 40553.5 39.7684 142.384 4.061 5374 3.442 1.12665 0.321301 56.16 1.0 164.8 9.709 1 39
010015516-02 10015516 FP 0.0 1 0 1 0 338.4732652 173.67724523 "" 237.9998 5 49605.0 31.6558 95.355 4.061 5374 3.442 1.12669 0.215176 84.61 0.6355 295.7 9.708 1 39
010015516-03 10015516 FP 0.0 1 0 0 0 203.13442031 173.56221714 "" 206.5938 3 56.4 5.7494 3.674 4.061 5374 3.442 0.80163 0.008291 119.69 0.9055 3.4 19.178 0 39
010015516-04 10015516 FP 0.0 1 0 0 0 203.17253059 170.66943595 "" 162.177 4 1773.8 27.5451 33.159 4.061 5374 3.442 0.80173 0.074826 22.23 1.0 65.5 19.173 0 39
010015516-05 10015516 FP 0.0 1 0 0 0 67.68900112 173.48105298 "" 112.2469 7 1256.1 22.9815 26.812 4.061 5374 3.442 0.38531 0.060504 8.31 0.9951 127.3 83.008 1 39
010015516-06 10015516 FP 0.0 1 0 0 0 338.46148783 207.39442447 "" 69.0431 5 13267.7 34.282 84.385 4.061 5374 3.442 1.12667 0.190422 48.72 1.0 88.5 9.709 1 39
010016874-01 10016874 FP 0.0 1 0 0 0 16.30144071 139.84052662 "" 12.7429 80 136.1 10.751 1.329 1.138 6072 4.328 0.12607 0.010705 11.5 0.195 11.6 99.239 1 39
010017988-01 10017988 FP 0.001 1 0 0 0 328.80819767 434.67997961 "" 7.141 3 359.6 10.5586 2.062 1.033 6341 4.446 0.95879 0.018294 190.51 0.629 7.0 1.681 1 39
010019708-01 10019708 FP 0.0 1 0 0 0 573.70534123 237.33720758 "" 15.972 3 436.6 6.1801 3.504 1.691 5927 4.046 1.41988 0.018987 722.62 0.0069 5.4 1.568 1 39
010020423-01 10020423 FP 0.0 1 0 0 0 7.44828422 134.08141334 "" 84.7507 128 964.8 6.601 2.971 0.867 5636 4.489 0.07059 0.031407 5.81 0.7871 47.5 136.368 1 39
010024051-01 10024051 FP 0.0 1 0 0 0 0.57739205 131.65932946 "" 7.5896 1828 25.6 1.5 0.388 0.716 5255 4.617 0.01246 0.004969 2.27 0.7 5.2 2255.22 1 34
010026458-01 10026458 FP 0.0 1 0 1 0 4.96713191 133.22245448 "" 22.7152 213 300.0 9.6933 1.911 0.998 5763 4.484 0.05896 0.017551 2.66 0.7892 20.5 283.206 1 33
010026779-01 10026779 FP 0.0 1 0 0 0 0.70814639 132.04168975 "" 8.4576 1485 13.4 2.5086 1.273 3.438 7717 3.675 0.01972 0.003393 2.23 0.1004 5.6 96540.683 1 33
010026779-02 10026779 FP 0.0 1 0 0 0 30.9875518 151.15099095 "" 13.8813 3 60.8 1.7095 2.733 3.438 7717 3.675 0.24492 0.007284 133.45 0.2929 2.9 626.118 1 33
010026779-03 10026779 FP 0.0 1 0 0 0 14.68317727 136.41380763 "" 11.166 5 43.5 2.5051 2.292 3.438 7717 3.675 0.14886 0.006109 44.86 0.0942 3.2 1694.861 1 33
010026779-04 10026779 FP 0.0 1 0 0 0 23.26230079 149.27584369 "" 10.7305 5 42.1 3.6481 2.253 3.438 7717 3.675 0.2023 0.006005 48.95 0.0469 3.0 917.721 1 33
010026779-06 10026779 FP 0.0 1 0 0 0 17.06632349 144.39628858 "" 9.7341 6 47.0 2.0506 2.572 3.438 7717 3.675 0.16457 0.006855 41.84 0.7621 3.2 1386.789 1 33
010026782-01 10026782 FP 0.0 1 0 0 0 450.52111174 334.13495242 "" 9.0067 3 1280.7 3.8921 2.316 0.594 4965 4.664 0.96686 0.035737 627.65 0.7543 8.1 0.205 1 33
010027137-01 10027137 FP 0.0 1 0 0 0 48.0673807 177.51793408 "" 7.6827 23 165.3 15.7158 1.713 1.319 6675 4.305 0.28113 0.0119 23.17 0.205 8.6 39.152 1 33
010028156-01 10028156 FP 0.0 1 0 0 0 264.96319462 281.23833616 "" 7.692 3 205.4 7.9874 1.857 1.178 6281 4.346 0.8393 0.014443 162.52 0.786 8.2 2.747 1 33
010028352-01 10028352 FP 0.0 1 0 0 0 1.38684281 132.23936478 "" 19.4802 760 9.9 2.287 0.748 2.037 6823 4.04 0.02882 0.003366 2.26 0.9 3.8 9699.593 0 33
010028352-02 10028352 FP 0.0 1 0 0 0 1.38679105 132.45495663 "" 18.3804 750 19.7 4.5 0.911 2.037 6823 4.04 0.02882 0.004099 2.43 0.1 8.7 9699.949 1 33
010028524-01 10028524 FP 0.0 1 0 0 0 17.09558896 146.97816932 "" 8.0471 61 54.5 17.4915 1.106 1.444 6156 4.166 0.1347 0.007021 6.26 0.5667 9.0 147.862 1 33
010028824-01 10028824 FP 0.0 1 0 0 0 24.04779858 139.47308598 "" 13.0317 42 167.8 14.5977 1.466 1.1 6268 4.429 0.17258 0.012212 11.08 0.5025 13.0 56.181 1 33
010029231-01 10029231 FP 0.0 1 0 0 0 0.77230729 132.02368267 "" 9.8403 429 36.6 2.125 0.482 0.78 5337 4.52 0.01487 0.005668 2.5 0.5211 11.0 2000.36 1 33
010029999-01 10029999 FP 0.0 1 0 0 0 1.04787213 132.52984249 "" 12.5032 999 16.4 4.6851 0.73 1.682 7402 4.169 0.02323 0.003975 1.48 0.7 14.3 14096.137 1 36
010031295-01 10031295 FP 0.0 1 0 0 0 471.55417885 295.29963629 "" 10.2112 3 682.1 17.228 2.667 0.987 6123 4.472 1.20671 0.024762 181.58 0.5441 9.8 0.843 1 36
010031634-01 10031634 FP 0.0 1 0 0 0 0.5173174 131.51057631 "" 15.2593 2034 22.8 1.4895 0.834 1.625 6881 4.146 0.01393 0.004703 2.08 0.7017 1.3 27314.671 1 36
010031634-02 10031634 FP 0.0 1 0 0 0 0.5173208 131.80011392 "" 13.165 2031 21.1 1.4483 0.802 1.625 6881 4.146 0.01393 0.004522 2.13 0.7 1.1 27314.601 1 36
010031634-03 10031634 FP 0.0 1 0 0 0 0.88441443 132.14612882 "" 9.5662 222 207.3 4.7822 3.036 1.625 6881 4.146 0.01992 0.017121 1.07 0.9761 6.4 13360.579 1 36
010031707-01 10031707 FP 0.0 1 0 1 1 8.58949647 131.7395534 "" 26.6529 121 243.5 11.9534 116.576 80.307 3837 0.829 0.0 0.013303 5.59 0.0027 25.0 0.0 1 36
010031907-01 10031907 FP 0.0 1 0 1 1 8.58969123 131.60938798 "" 19.9092 122 233.3 9.0476 1.369 0.892 5697 4.539 0.08221 0.01406 6.84 0.3843 19.1 111.109 1 36
010033959-01 10033959 FP 0.0 1 0 0 0 98.18804468 151.47887576 "" 23.4449 10 254.6 2.3448 1.596 1.0 5780 4.438 0.41662 0.01463 310.95 0.291 6.5 5.761 1 36
010033959-02 10033959 FP 0.0 1 0 0 0 365.94906093 137.76289195 "" 45.528 3 6904.0 32.9776 15.183 1.0 5780 4.438 1.00114 0.13914 46.24 1.0 9.8 0.998 1 36
010033959-03 10033959 FP 0.0 1 0 1 0 249.45821109 238.30280089 "" 22.2537 4 848.0 4.2059 3.939 1.0 5780 4.438 0.77574 0.036098 167.08 0.9683 20.9 1.662 1 36
010033959-04 10033959 FP 0.0 1 0 0 0 360.61898498 144.30105169 "" 32.3187 3 4418.0 9.1643 8.086 1.0 5780 4.438 0.99163 0.074097 169.48 0.9142 8.8 1.017 1 36
010034425-01 10034425 FP 0.0 1 0 0 0 0.55206904 131.53865455 "" 8.5918 1895 18.3 4.231 0.674 1.317 6465 4.219 0.01338 0.004692 1.03 0.9271 8.9 15165.849 1 36
010035088-01 10035088 FP 0.0 1 0 0 0 353.64896056 247.64065487 "" 7.7607 3 273.7 20.7938 3.502 1.999 5655 3.836 0.97847 0.016053 99.22 0.6701 8.5 3.824 1 36
010035155-01 10035155 FP 0.0 1 0 0 0 0.72414503 131.96735011 "" 14.7468 1451 257.5 3.736 2.531 1.56 7078 4.223 0.018 0.014868 1.62 0.0092 16.2 16885.664 1 36
010035363-01 10035363 FP 0.0 1 0 0 0 5.8400458 136.10599353 "" 9.9413 176 27.9 14.6331 0.954 1.689 6555 4.117 0.07037 0.005177 2.35 0.697 9.4 952.942 1 36
010035772-01 10035772 FP 0.0 1 0 0 0 0.53639522 131.85122661 "" 11.6947 1955 5.0 2.0115 1.083 4.501 7504 3.525 0.0 0.002205 1.68 0.6978 0.5 0.0 1 36
010035772-02 10035772 FP 0.0 1 0 0 0 25.33520622 133.05732186 "" 10.9647 8 643.5 1.4647 11.773 4.501 7504 3.525 0.22841 0.023971 122.8 0.43 6.6 1103.177 1 36
010035772-03 10035772 FP 0.0 1 0 0 0 79.05473748 151.43180575 "" 11.4403 3 723.9 3.0372 12.281 4.501 7504 3.525 0.48775 0.025003 198.8 0.2262 5.5 241.93 1 36
010035772-04 10035772 FP 0.0 1 0 0 0 34.31367624 162.69875871 "" 10.8055 4 380.8 0.8196 9.093 4.501 7504 3.525 0.2796 0.018513 302.98 0.3743 2.7 736.194 1 36
010035772-05 10035772 FP 0.0 1 0 1 0 58.32194338 147.45990902 "" 9.508 3 741.3 1.5342 13.079 4.501 7504 3.525 0.39824 0.026629 226.13 0.6691 4.5 362.909 1 36
010056297-01 10056297 FP 0.0 1 0 0 0 1.9786767 132.36528541 "" 11.4301 664 497.1 8.275 5.565 1.984 7355 4.042 0.03595 0.025705 1.17 0.9646 10.5 7987.542 1 10
010056931-01 10056931 FP 0.0 1 0 0 0 4.54618463 133.19515772 "" 11.2922 286 55.7 18.1548 2.305 2.722 7803 3.872 0.06782 0.007759 1.35 0.8634 10.7 5349.824 1 9
010057661-01 10057661 FP 0.0 1 0 0 0 418.61379955 542.68111602 "" 9.2603 3 110.2 9.2038 1.21 1.081 6085 4.341 1.07101 0.010261 255.93 0.6915 8.2 1.251 1 9
010058711-01 10058711 FP 0.119 1 0 0 0 397.82897295 428.84163085 "" 7.5887 3 506.8 2.3142 2.591 1.126 6301 4.391 1.1054 0.021084 1221.54 0.4212 8.0 1.465 1 9
010059338-01 10059338 FP 0.0 1 0 0 0 45.13760863 172.18971903 "" 11.0063 24 2.2 6.0389 4.602 26.608 4458 1.895 0.3141 0.001585 30.03 0.8525 1.2 2539.479 0 9
010063044-01 10063044 FP 0.0 1 0 0 0 1.00958698 132.51856843 "" 148.3206 54 19202.4 6.2263 37.277 2.242 7652 3.974 0.02364 0.152366 1.35 0.88 776.9 27640.624 1 23
010063044-02 10063044 FP 0.0 1 0 0 0 1.00976794 131.99849394 "" 73.9054 220 1779.7 1.5 9.584 2.242 7652 3.974 0.02364 0.039175 5.35 0.1 -1.0 27634.768 0 23
010063306-01 10063306 FP 0.0 1 0 0 0 434.09174353 563.77951803 "" 7.5493 3 376.6 16.227 1.506 0.727 5269 4.62 1.04339 0.01898 150.74 0.7031 8.4 0.335 1 23
010063343-01 10063343 FP 0.0 1 0 0 0 202.1514341 262.37096271 "" 54.8354 3 20167.5 4.0782 9.786 0.631 4047 4.637 0.57788 0.142121 330.11 0.7379 10.6 0.287 0 23
010063343-02 10063343 FP 0.0 1 0 0 0 538.64226395 435.6202617 "" 66.4316 3 21149.2 8.3434 14.849 0.631 4047 4.637 1.11059 0.215658 366.45 0.9621 19.8 0.078 1 23
010063343-03 10063343 FP 0.0 1 0 0 0 498.97774108 432.28451836 "" 45.99 3 47063.8 5.263 15.991 0.631 4047 4.637 1.05545 0.232233 678.88 0.7999 26.2 0.086 1 23
010063468-01 10063468 FP 0.0 1 0 0 0 384.00132689 353.24220214 "" 12.3069 4 196.6 3.4527 63.841 46.952 4052 1.355 1.26287 0.01246 792.25 0.3945 3.5 333.855 1 23
010063802-01 10063802 FP 0.0 1 0 0 0 120.01860665 133.81665194 "" 16.6806 12 442.5 5.1177 3.448 1.467 6469 4.253 0.53352 0.021537 108.59 0.8223 16.3 11.863 1 23
010063802-02 10063802 FP 0.0 1 0 0 0 119.87613439 134.9625193 "" 15.378 12 471.5 3.9926 4.016 1.467 6469 4.253 0.53352 0.025085 85.54 0.955 17.7 11.863 1 23
010063806-01 10063806 FP 0.0 1 0 0 0 389.89005023 336.79053281 "" 7.6252 3 154.4 7.0354 1.324 1.038 6184 4.448 1.07923 0.01169 375.47 0.4868 5.9 1.212 1 23
010064860-01 10064860 FP 0.0 1 0 0 0 0.54810201 132.09364117 "" 10.779 2394 51.2 2.914 0.556 0.77 5063 4.567 0.01216 0.006614 1.46 0.4869 12.1 2360.523 1 23
010065244-01 10065244 FP 0.0 1 0 0 0 0.62667012 132.02480917 "" 10.7258 2102 147.0 2.4214 2.89 2.221 7483 3.982 0.0172 0.011923 1.66 0.7 9.4 46862.011 1 23
010066476-01 10066476 FP 0.276 1 0 0 0 492.5062679 216.40960032 "" 7.573 3 542.4 4.7701 2.714 1.15 6401 4.389 1.2905 0.021628 765.3 0.3198 7.7 1.194 1 23
010068002-01 10068002 FP 0.0 1 0 0 0 518.37230194 249.45201747 "" 9.8074 3 664.9 12.9686 2.039 0.741 4783 4.602 1.1731 0.025219 228.16 0.702 9.0 0.187 1 21
010068024-01 10068024 FP 0.0 1 0 0 0 4.14607952 134.59142124 "" 7.3223 321 15.8 14.4424 0.501 1.059 6349 4.422 0.05184 0.004333 1.3 0.9174 7.0 607.519 1 21
010068030-01 10068030 FP 0.0 1 0 0 0 2.02304714 131.84623959 "" 14.211 653 50.9 10.5673 0.664 0.803 5559 4.578 0.03012 0.007576 1.19 0.8675 7.4 608.158 0 21
010068030-02 10068030 FP 0.0 1 0 0 0 117.85650746 208.67361294 "" 13.5451 4 617.0 2.153 2.397 0.803 5559 4.578 0.45263 0.027354 204.01 0.9041 4.4 2.693 0 21
010068030-03 10068030 FP 0.0 1 0 1 0 117.876131 207.13339009 "" 12.064 3 494.7 1.449 2.067 0.803 5559 4.578 0.45268 0.023594 346.34 0.8586 3.9 2.692 0 21
010068030-04 10068030 FP 0.0 1 0 1 0 246.78837689 209.415069 "" 11.3334 3 451.4 12.8933 1.723 0.803 5559 4.578 0.74077 0.019659 134.93 0.4336 3.7 1.005 1 21
010068030-05 10068030 FP 0.0 1 0 1 0 82.34543416 186.93408913 "" 12.3779 4 44.8 21.0224 0.533 0.803 5559 4.578 0.3564 0.006081 29.3 0.2323 0.9 4.343 1 21
010068030-06 10068030 FP 0.0 1 0 0 0 240.6465342 357.16412155 "" 10.0937 3 383.7 10.2717 1.565 0.803 5559 4.578 0.72844 0.01786 175.06 0.2813 4.1 1.04 1 21
010068147-01 10068147 FP 0.0 1 0 0 0 328.16244115 373.81839154 "" 7.7395 3 916.3 5.9287 2.246 0.734 5149 4.55 0.82582 0.028043 383.95 0.4821 9.1 0.498 1 21
010068211-01 10068211 FP 0.0 1 0 0 0 17.90644516 147.93358162 "" 9.9838 72 76.6 17.8229 1.431 1.627 6269 4.072 0.13996 0.008061 7.6 0.2051 10.6 187.016 1 21
010068383-01 10068383 FP 0.0 1 0 0 0 7.30494391 133.30527421 "" 82.0564 112 2328.2 6.051 3.678 0.744 5247 4.609 0.069 0.045301 8.22 0.5528 60.5 78.964 1 21
010068482-01 10068482 FP 0.0 1 0 0 0 410.38575728 369.87192016 "" 12.867 3 204.8 2.8381 1.433 1.0 5780 4.438 1.081 0.013128 1067.07 0.3055 11.7 0.856 1 21
010068482-02 10068482 FP 0.0 1 0 0 0 378.23320888 373.44001354 "" 13.3439 4 166.0 5.2805 1.285 1.0 5780 4.438 1.02386 0.011775 534.46 0.2645 6.7 0.954 1 21
010068519-01 10068519 FP 0.0 1 0 0 0 345.21343926 243.16723366 "" 15.4915 3 25.3 7.4583 60.529 94.277 3634 0.715 1.14559 0.005884 158.42 0.9006 1.7 1058.242 1 21
010068797-01 10068797 FP 0.0 1 0 0 0 413.69736972 176.91876463 "" 24.3291 3 5372.7 4.1872 6.562 0.479 3692 4.768 0.85697 0.125544 389.8 1.0 16.0 0.052 1 21
010068797-02 10068797 FP 0.0 1 0 0 0 401.72400585 200.04226597 "" 13.0094 3 2410.6 3.3672 2.321 0.479 3692 4.768 0.84051 0.044406 951.89 0.0047 8.4 0.054 1 21
010068797-03 10068797 FP 0.0 1 0 0 0 404.70598328 198.84782757 "" 11.0623 3 2257.2 4.5877 2.291 0.479 3692 4.768 0.84466 0.04383 651.21 0.3948 11.1 0.054 1 21
010068797-04 10068797 FP 0.0 1 0 0 0 325.09144924 308.30637122 "" 10.4726 3 959.3 14.3468 1.503 0.479 3692 4.768 0.7298 0.028758 159.39 0.4585 8.5 0.072 1 21
010068797-05 10068797 FP 0.0 1 0 0 0 4.86054226 132.46455995 "" 8.8863 270 124.4 17.6543 0.578 0.479 3692 4.768 0.04429 0.01105 1.67 0.7436 9.9 19.467 1 21
010069378-01 10069378 FP 0.0 1 0 0 0 424.79616345 526.4123815 "" 50.2383 3 11879.3 5.9716 12.976 0.64 4600 4.622 0.9461 0.185794 346.31 1.0 26.7 0.184 1 21
010070826-01 10070826 FP 0.0 1 0 0 0 432.46691723 311.13966095 "" 7.5092 3 151.6 11.1337 1.616 1.238 6082 4.253 1.11982 0.011963 225.36 0.6688 7.4 1.498 1 21
010071056-01 10071056 FP 0.0 1 0 0 0 1.13208711 132.08273044 "" 9.2816 1169 24.5 3.6105 1.052 2.082 7707 4.028 0.02531 0.004631 2.37 0.3166 8.8 21392.846 1 21
