kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
8692861,K00172.02,2,CANDIDATE,0.693,242.467406,18.011978,1.73,0.21,-0.22,0.016782,0.0006360000000000001,-0.000454,0.943,0.11699999999999999,-0.11699999999999999,5637,1.73,0.21,-0.22,429,8692861,242.467,0.0086,0.9970009138455261,0.7075819519132426,0.9927210965527771,0.0086,0.9841836951224231
11193263,K01438.01,1,CANDIDATE,1.0,6.91134223,33.104385,1.9,0.35,-0.37,0.01292,0.00032,-0.00028900000000000003,1.35,0.242,-0.266,5685,1.9,0.35,-0.37,1368,11193263,6.911,5.6e-05,0.9983910884223154,0.000479967416612309,0.9999992261590038,5.6e-05,0.999943226202339
9573539,K00180.01,1,CANDIDATE,1.0,10.04556377,91.12792,2.19,0.28,-0.1,0.023478,0.000641,-0.000301,0.853,0.109,-0.039,5632,2.19,0.28,-0.1,460,9573539,10.046,4.3e-07,0.9985633710071392,2.054078003218862e-09,0.9999999999970448,4.3e-07,0.9999995699970448
10028140,K01591.01,1,CANDIDATE,1.0,19.65639342,20.412176,2.83,0.43,-0.22,0.035083,0.00033,-0.00939,0.74,0.11199999999999999,-0.06,5288,2.83,0.43,-0.22,2093,10028140,19.656,0.15,0.9925191024769785,0.009633888456815214,0.9999266803009087,0.15,0.8499376782557724
5289854,K01593.01,1,CANDIDATE,0.9640000000000001,9.69501146,16.746252,2.08,0.63,-0.2,0.020883,0.000814,-0.000858,0.914,0.27399999999999997,-0.091,5896,2.08,0.63,-0.2,2095,5289854,9.695,0.0014,0.9796274279019748,0.01673591552083297,0.9996460318172403,0.0014,0.9982465273726963
5289854,K01593.02,2,CANDIDATE,1.0,15.3825394,15.541253,2.14,0.64,-0.22,0.021393,0.001015,-0.000743,0.914,0.27399999999999997,-0.091,5896,2.14,0.64,-0.22,2096,5289854,15.383,0.00044,0.9732435098655319,0.024451837440064142,0.9993109187843269,0.00044,0.9988712219800617
5526717,K01677.01,1,CANDIDATE,0.9940000000000001,52.06900200000001,21.926264,2.92,0.42,-0.52,0.021433,0.000692,-0.000784,1.288,0.191,-0.233,5565,2.92,0.42,-0.52,2458,5526717,52.069,0.051,0.9956642003695294,0.01445369354400821,0.9999361357054137,0.051,0.9489393927844376
7765528,K01840.01,1,CANDIDATE,1.0,7.03932913,39.687874,4.67,0.8,-0.73,0.034474,0.001021,-0.002667,1.181,0.18600000000000005,-0.18600000000000005,5847,4.67,0.8,-0.73,2555,7765528,7.039,0.41,0.9985378701962662,0.00011748238029423298,0.9999998279537736,0.41,0.5899998984927265
7765528,K01840.02,2,CANDIDATE,0.8420000000000001,9.3888216,7.657936999999999,20.91,3.59,-3.27,0.154393,72.62439,-0.751287,1.181,0.18600000000000005,-0.18600000000000005,5847,20.91,3.59,-3.27,2556,7765528,9.389,1.0,0.7859515488528492,0.10574882072261492,0.9677943308635318,1.0,0.0
11760231,K01841.01,1,CANDIDATE,0.978,49.6075771,40.47373,2.12,0.18,-0.09,0.025127,0.000339,-0.002464,0.774,0.065,-0.033,5187,2.12,0.18,-0.09,2557,11760231,49.608,0.00071,0.9985496561084735,0.0002606421837895736,0.9999996213314474,0.00071,0.9992896216003021
7779077,K01842.01,1,CANDIDATE,1.0,16.84183355,31.661684,3.08,0.82,-0.45,0.027911,0.005205,-0.001982,1.0090000000000001,0.26899999999999996,-0.145,5602,3.08,0.82,-0.45,2558,7779077,16.842,0.031,0.99832448879998,0.0008187056782855617,0.9999986248213591,0.031,0.968998667451897
6037581,K01916.01,2,CANDIDATE,1.0,20.67876365,26.140358,2.42,0.4,-0.41,0.017394,0.004304,-0.000944,1.272,0.213,-0.213,5865,2.42,0.4,-0.41,2259,6037581,20.679,0.005,0.9974207964239007,0.002909415162586824,0.9999924546691842,0.005,0.9949924923958383
6037581,K01916.02,1,CANDIDATE,1.0,9.59993246,32.263363,2.08,0.35,-0.35,0.014963,0.000395,-0.000212,1.272,0.213,-0.213,5865,2.08,0.35,-0.35,2260,6037581,9.6,4.4e-05,0.9983488871159913,0.0006108014616018219,0.9999989892125419,4.4e-05,0.9999549892570165
6037581,K01916.03,3,CANDIDATE,0.9329999999999999,2.0248205,16.003586,1.01,0.17,-0.17,0.007277,0.000266,-0.000304,1.272,0.213,-0.213,5865,1.01,0.17,-0.17,2261,6037581,2.025,5.1e-05,0.9735130981626937,0.01649396897505303,0.9995437136164662,5.1e-05,0.9994927368870717
10074466,K01917.01,1,CANDIDATE,0.9990000000000001,35.01190875,27.80376,2.97,0.48,-0.35,0.023595,0.000528,-0.0042840000000000005,1.153,0.19,-0.14300000000000002,5872,2.97,0.48,-0.35,2295,10074466,35.012,0.073,0.9979450332795777,0.002819814402977465,0.9999941770232489,0.073,0.9269946021005517
8218379,K01920.01,1,CANDIDATE,1.0,16.57099265,33.874874,2.03,0.43,-0.15,0.023913,0.003286,-0.000883,0.779,0.16399999999999998,-0.059000000000000004,5483,2.03,0.43,-0.15,2297,8218379,16.571,0.00048,0.9984373191126206,0.0005065693573618251,0.9999992067529484,0.00048,0.9995192071337069
8218379,K01920.02,2,CANDIDATE,0.847,10.1384691,7.17846,0.74,0.16,-0.05,0.008748,0.000733,-0.000661,0.779,0.16399999999999998,-0.059000000000000004,5483,0.74,0.16,-0.05,2298,8218379,10.138,0.01,0.7629993554539751,0.11758644615583892,0.9586085681111722,0.01,0.9490224824300605
5942093,K01995.01,1,CANDIDATE,1.0,14.38724729,39.760357,29.24,7.14,-3.85,0.311666,69.60415,-0.07165,0.8590000000000001,0.21,-0.113,5830,29.24,7.14,-3.85,1996,5942093,14.387,0.98,0.9985400356391293,0.0001366440702354051,0.9999998001855418,0.98,0.019999996003710854
4736569,K01996.01,1,CANDIDATE,1.0,10.13200555,31.41136,1.67,0.11,-0.11,0.02728,0.00092,-0.000543,0.561,0.038,-0.038,4777,1.67,0.11,-0.11,1997,4736569,10.132,1.8e-05,0.9982901239420604,0.0007419419934453399,0.9999987282546743,1.8e-05,0.9999807282775658
4736569,K01996.02,2,CANDIDATE,0.95,7.07394528,9.1405525,0.84,0.06,-0.05,0.013779,0.000997,-0.000931,0.561,0.038,-0.038,4777,0.84,0.06,-0.05,1998,4736569,7.074,0.0013,0.8464070432071835,0.07555325709003403,0.9851692427230594,0.0013,0.9838885227075195
12061969,K02061.02,2,CANDIDATE,0.998,1.090011003,10.515363,1.04,0.13,-0.08,0.012356,0.0006940000000000001,-0.000874,0.77,0.095,-0.055,5081,1.04,0.13,-0.08,3092,12061969,1.09,0.015,0.8856474445699319,0.0504948282742235,0.9931335135823827,0.015,0.9782365108786469
7449541,K02063.01,1,CANDIDATE,1.0,3.00725068,23.920347,1.56,0.34,-0.12,0.018345,0.000191,-0.0026920000000000004,0.7809999999999999,0.16899999999999998,-0.061,5667,1.56,0.34,-0.12,3094,7449541,3.007,0.00099,0.9960069842574195,0.00313507474758711,0.9999873918832148,0.00099,0.9989974043652504
6342333,K02065.01,1,CANDIDATE,0.968,80.2321467,21.93725,3.24,0.38,-0.19,0.033375,0.000228,-0.006342,0.836,0.064,-0.064,5438,3.24,0.38,-0.19,3096,6342333,80.232,0.094,0.9963325911149606,0.02695762451989738,0.9998980223823487,0.094,0.905907608278408
3239671,K02066.01,1,CANDIDATE,0.997,147.97391000000005,23.204792,3.33,0.43,-0.29,0.032114,0.001391,-0.000762,0.95,0.12300000000000001,-0.08199999999999999,5578,3.33,0.43,-0.29,3097,3239671,147.974,0.01,0.9977349126008387,0.08924290336005929,0.9997775456402219,0.01,0.9897797701838197
11403339,K02143.01,1,CANDIDATE,0.9990000000000001,4.79029482,19.510805,1.01,0.11,-0.04,0.011014,0.00017,-0.000735,0.843,0.095,-0.03,5412,1.01,0.11,-0.04,2796,11403339,4.79,1.8e-05,0.9895871055032144,0.008352870803636272,0.9999113668783098,1.8e-05,0.999893368473706
8260902,K02144.01,1,CANDIDATE,0.991,38.6715843,21.972872,2.45,0.83,-0.38,0.024605,0.0040880000000000005,-0.00255,0.9129999999999999,0.306,-0.141,5432,2.45,0.83,-0.38,2797,8260902,38.672,0.00085,0.9953283237934029,0.010602674034130342,0.9999497019615076,0.00085,0.9990997447148403
6774537,K02146.01,1,CANDIDATE,1.0,2.949029106,25.901522,1.48,0.12,-0.15,0.016815,0.0008039999999999999,-0.000364,0.807,0.064,-0.085,4983,1.48,0.12,-0.15,2799,6774537,2.949,6.4e-05,0.9971219132716719,0.0020501621895648078,0.9999940702672007,6.4e-05,0.9999300706467036
10404582,K02147.01,1,CANDIDATE,1.0,37.8658964,22.91786,2.01,0.31,-0.16,0.018061,0.0006889999999999999,-0.000508,1.005,0.149,-0.08,5755,2.01,0.31,-0.16,2800,10404582,37.866,2e-05,0.9960836278979245,0.008520620084410607,0.999966210974905,2e-05,0.9999462116506855
10404582,K02147.02,2,CANDIDATE,0.8540000000000001,10.32736351,8.887124,1.25,0.2,-0.1,0.011237,0.003585,-0.001087,1.005,0.149,-0.08,5755,1.25,0.2,-0.1,2801,10404582,10.327,0.091,0.8407093033403573,0.08498236004397461,0.9824027874638213,0.091,0.8930041338046135
10328458,K02214.01,1,CANDIDATE,0.9940000000000001,2.352273912,17.161512,1.29,0.1,-0.08,0.015785,0.000981,-0.0004969999999999999,0.748,0.059000000000000004,-0.048,4816,1.29,0.1,-0.08,3195,10328458,2.352,0.00044,0.980583145240676,0.013012488472026391,0.9997389383021429,0.00044,0.9992990531692899
4248120,K02216.01,1,CANDIDATE,1.0,23.34036251,15.966751,2.21,0.53,-0.36,0.022658,0.00122,-0.000741,0.892,0.217,-0.145,5530,2.21,0.53,-0.36,3197,4248120,23.34,0.055,0.9776710694546589,0.026673645556743186,0.999374108502439,0.055,0.9444085325348048
11498128,K02296.01,1,CANDIDATE,0.99,106.247882,19.08947,2.01,0.27,-0.19,0.01889,0.004511,-0.000946,0.972,0.135,-0.09,5679,2.01,0.27,-0.19,2898,11498128,106.248,0.0034,0.9945615901664345,0.08414937532161776,0.9994975804848397,0.0034,0.9960992887111914
9334893,K02298.01,1,CANDIDATE,0.9,16.6671415,12.756576,0.7,0.04,-0.04,0.012198,0.000381,-0.000664,0.525,0.027999999999999997,-0.032,4729,0.7,0.04,-0.04,2900,9334893,16.667,0.061,0.9441281974199687,0.04474867517643306,0.9972278019855598,0.061,0.9363969060644407
9334893,K02298.02,2,CANDIDATE,0.9890000000000001,31.8055128,9.227413,0.63,0.04,-0.04,0.011023,0.000315,-0.001127,0.525,0.027999999999999997,-0.032,4729,0.63,0.04,-0.04,2901,9334893,31.806,0.0032,0.8762661882601406,0.12311052674730799,0.9801754804612703,0.0032,0.9770389189237942
9334893,K02298.03,4,CANDIDATE,0.425,2.47240869,7.7210507,0.36,0.02,-0.02,0.006282,0.000403,-0.000566,0.525,0.027999999999999997,-0.032,4729,0.36,0.02,-0.02,2902,9334893,2.472,0.12,0.7782485584099943,0.09071644161241742,0.9715727535141943,0.12,0.854984023092491
8494617,K02389.01,1,CANDIDATE,0.993,22.9221181,20.072153,1.33,0.21,-0.16,0.011289,0.002252,-0.00049,1.081,0.165,-0.135,5897,1.33,0.21,-0.16,3295,8494617,22.922,0.0079,0.9920932189292878,0.01114125201442222,0.9999102060718302,0.0079,0.9920109154438628
7382313,K02392.01,1,CANDIDATE,0.975,7.42697378,12.343142,1.4,0.19,-0.11,0.013086000000000002,0.0005809999999999999,-0.0007469999999999999,0.934,0.113,-0.08199999999999999,5580,1.4,0.19,-0.11,3298,7382313,7.427,0.00061,0.9325573449255411,0.039857589154915246,0.9969978355019737,0.00061,0.9963896668223176
8753896,K02473.01,1,CANDIDATE,1.0,3.24417541,15.037362,1.84,0.08,-0.16,0.019378,0.005545,-0.002107,0.8059999999999999,0.036000000000000004,-0.057,5088,1.84,0.08,-0.16,2999,8753896,3.244,0.017,0.9660332840780298,0.020764538949094115,0.9992544159144918,0.017,0.9822670908439455
8753896,K02473.03,2,CANDIDATE,0.94,14.5123622,9.773106,2.08,0.08,-0.18,0.021852,0.0030510000000000003,-0.005425,0.8059999999999999,0.036000000000000004,-0.057,5088,2.08,0.08,-0.18,3000,8753896,14.512,0.0006,0.876146817356221,0.0778974974934701,0.9880580681443039,0.0006,0.9874652333034172
6846911,K02477.01,1,CANDIDATE,0.998,14.02634692,15.594649,2.66,0.79,-0.42,0.021529,0.001942,-0.003062,1.131,0.335,-0.18,5970,2.66,0.79,-0.42,3036,6846911,14.026,0.12,0.9733171259113765,0.023465671590614013,0.9993412453173456,0.12,0.8794202958792641
8247770,K02569.01,1,CANDIDATE,0.42700000000000005,8.28157072,11.9206705,1.37,0.21,-0.21,0.010655,0.0007019999999999999,-0.000505,1.183,0.19399999999999998,-0.17600000000000002,5646,1.37,0.21,-0.21,2704,8247770,8.282,0.0007,0.9251284095148823,0.044278801953602696,0.9962504453836267,0.0007,0.9955530700718581
6867588,K02571.01,1,CANDIDATE,1.0,0.82628442,13.201293,0.96,0.07,-0.05,0.010598,0.000298,-0.00054,0.833,0.068,-0.034,5214,0.96,0.07,-0.05,2739,6867588,0.826,0.11,0.9432459132088832,0.028885469543164,0.998210296089825,0.11,0.8884071635199443
7501646,K02572.01,1,CANDIDATE,1.0,6.37705295,15.772048000000002,2.15,0.52,-0.21,0.02038,0.000962,-0.001093,0.965,0.233,-0.09300000000000001,5672,2.15,0.52,-0.21,2740,7501646,6.377,0.58,0.9728441525569052,0.019079687649852663,0.9994570527718791,0.58,0.41977196216418927
2441495,K00166.01,1,CANDIDATE,1.0,12.49340725,66.14145,2.2,0.17,-0.1,0.025332,0.003488,-0.001296,0.795,0.06,-0.037000000000000005,5207,2.2,0.17,-0.1,396,2441495,12.493,0.00086,0.9985633597248829,4.591666310040392e-07,0.9999999993393933,0.00086,0.9991399993399614
11356260,K01441.01,1,CANDIDATE,0.986,8.50698069,18.6186,1.9,0.53,-0.29,0.017613,0.002787,-0.002036,0.986,0.276,-0.14800000000000002,5822,1.9,0.53,-0.29,1371,11356260,8.507,6.2e-05,0.9873530602434663,0.010972323238371568,0.9998578970409565,6.2e-05,0.9997959058513399
7768451,K01527.01,1,CANDIDATE,0.99,192.667139,23.556185,3.64,0.37,-0.27,0.037986,7.000000000000002e-06,-0.0072,0.878,0.08800000000000001,-0.066,5401,3.64,0.37,-0.27,2439,7768451,192.667,0.18,0.998067615498361,0.19976624210391986,0.9995166754967258,0.18,0.8196036739073153
7691260,K01528.01,1,CANDIDATE,1.0,3.989544192,22.076683,0.93,0.14,-0.06,0.012443,0.000558,-0.000384,0.688,0.099,-0.046,5229,0.93,0.14,-0.06,2440,7691260,3.99,0.0032,0.9942466928122734,0.0047508936447028275,0.9999723772495499,0.0032,0.9967724656423513
11954842,K01530.01,1,CANDIDATE,1.0,12.98494603,33.825256,1.64,0.24,-0.19,0.01467,0.000461,-0.00024,1.025,0.149,-0.122,5948,1.64,0.24,-0.19,2443,11954842,12.985,0.00042,0.998431195848276,0.00047201050275455313,0.9999992579942167,0.00042,0.9995792583058591
11764462,K01531.01,1,CANDIDATE,1.0,5.69919592,29.82373,1.16,0.16,-0.07,0.011409,0.00045,-0.000223,0.932,0.127,-0.054000000000000006,5646,1.16,0.16,-0.07,2444,11764462,5.699,3.7e-05,0.9981123524282134,0.0009426834674614967,0.9999982154982865,3.7e-05,0.999961215564313
10006581,K01595.01,1,CANDIDATE,1.0,40.109781700000006,34.499313,3.11,0.48,-0.54,0.024334,0.000859,-0.000438,1.19,0.193,-0.23600000000000002,5504,3.11,0.48,-0.54,2098,10006581,40.11,0.0043,0.9984787069219324,0.000755542029309255,0.9999988479774995,0.0043,0.9956988529311963
10004738,K01598.01,1,CANDIDATE,0.986,56.4758069,56.98060600000001,3.22,0.25,-0.14,0.035104,0.000743,-0.004436,0.8,0.059000000000000004,-0.034,5497,3.22,0.25,-0.14,2102,10004738,56.476,0.0038,0.9985632637286681,8.864853975784854e-06,0.9999999872451044,0.0038,0.996199987293573
10004738,K01598.02,2,CANDIDATE,1.0,92.8747294,30.277075,2.64,0.21,-0.11,0.028851,0.000143,-0.004974,0.8,0.059000000000000004,-0.034,5497,2.64,0.21,-0.11,2103,10004738,92.875,5.5e-05,0.9983862435191477,0.0061444244055076,0.9999900069666209,5.5e-05,0.9999350075162377
10004738,K01598.03,3,CANDIDATE,1.0,13.93068791,12.670836,1.4,0.11,-0.06,0.015266,0.001413,-0.003094,0.8,0.059000000000000004,-0.034,5497,1.4,0.11,-0.06,2137,10004738,13.931,0.0002,0.9414920767323494,0.042919604219049425,0.9972132032099305,0.0002,0.9970137605692885
2987027,K00197.01,1,CANDIDATE,0.99,17.276296682,785.51996,7.31,0.47,-0.3,0.090661,3.1e-05,-0.00017,0.738,0.048,-0.03,4941,7.31,0.47,-0.3,503,2987027,17.276,0.00017,0.998563371015367,5.802613284813884e-74,1.0,0.00017,0.99983
6034945,K01683.01,1,CANDIDATE,0.997,9.11500269,23.985239,1.78,0.56,-0.23,0.015881,0.003283,-0.000997,1.028,0.32,-0.13699999999999998,5962,1.78,0.56,-0.23,2499,6034945,9.115,0.00015,0.9961915236538894,0.003549618908950366,0.999986381337034,0.00015,0.9998363833798335
9909735,K01779.01,1,CANDIDATE,1.0,4.66271902,213.7086,3.86,0.64,-0.16,0.037636,0.000416,-0.001999,0.9390000000000001,0.156,-0.039,5729,3.86,0.64,-0.16,2199,9909735,4.663,0.061,0.998563371015367,7.115839395793483e-21,1.0,0.061,0.9390000000000001
9909735,K01779.02,2,CANDIDATE,1.0,11.8150174,80.44856999999998,3.48,0.58,-0.14,0.033946,0.008013,-0.005753,0.9390000000000001,0.156,-0.039,5729,3.48,0.58,-0.14,2200,9909735,11.815,0.099,0.9985633708361656,2.1079798562416893e-08,0.9999999999696726,0.099,0.900999999972675
6152974,K00216.01,1,CANDIDATE,1.0,20.172024672,198.6218,6.24,0.27,-0.55,0.066137,0.000106,-0.001452,0.853,0.039,-0.07200000000000001,5062,6.24,0.27,-0.55,571,6152974,20.172,0.0015,0.998563371015367,2.5642561166401837e-19,1.0,0.0015,0.9985
6152974,K00216.02,2,CANDIDATE,0.992,7.51854537,14.684393,1.42,0.06,-0.12,0.015061,0.000723,-0.000621,0.853,0.039,-0.07200000000000001,5062,1.42,0.06,-0.12,572,6152974,7.519,0.0046,0.9639919561696048,0.024577574910929125,0.9990588206040365,0.0046,0.9944631500292579
9886255,K01846.01,1,CANDIDATE,1.0,105.9566815,35.39178,3.79,0.58,-0.31,0.043403,0.000675,-0.001114,0.8,0.122,-0.066,5327,3.79,0.58,-0.31,2598,9886255,105.957,9.5e-05,0.9985277462910469,0.002772398157121206,0.9999959009441967,9.5e-05,0.999900901333607
6776401,K01847.01,1,CANDIDATE,1.0,26.85323647,43.310688,2.65,0.47,-0.39,0.027896,0.000912,-0.000412,0.8690000000000001,0.155,-0.127,5329,2.65,0.47,-0.39,2599,6776401,26.853,9.2e-06,0.998555941926715,8.472289322742903e-05,0.9999998774679123,9.2e-06,0.9999906774690396
9411166,K01922.01,1,CANDIDATE,1.0,1.954525966,35.474197,2.38,0.38,-0.3,0.019224,0.002724,-0.001151,1.1320000000000001,0.18,-0.147,5739,2.38,0.38,-0.3,2300,9411166,1.955,6.3e-05,0.998472668024824,0.00025819862992074817,0.9999996049397402,6.3e-05,0.9999366049646289
9411166,K01922.03,2,CANDIDATE,1.0,105.65526509999998,31.695293,4.22,0.66,-0.55,0.033986,0.000495,-0.001041,1.1320000000000001,0.18,-0.147,5739,4.22,0.66,-0.55,2301,9411166,105.655,0.0012,0.9984590125300777,0.006059250866675527,0.9999905913502072,0.0012,0.9987906026405869
4989057,K01923.01,1,CANDIDATE,1.0,7.23400381,30.212036,1.78,0.19,-0.1,0.019155,0.000805,-0.000391,0.85,0.091,-0.045,5411,1.78,0.19,-0.1,2302,4989057,7.234,0.00045,0.9981660288667326,0.0008981866683817792,0.9999983482414337,0.00045,0.9995483489847251
10384798,K01997.01,1,CANDIDATE,1.0,38.505224,28.735064,2.45,0.68,-0.24,0.025468,0.003671,-0.0012380000000000002,0.8809999999999999,0.243,-0.087,5974,2.45,0.68,-0.24,1999,10384798,38.505,0.00033,0.9981062732277917,0.0025009308413474754,0.9999952430376187,0.00033,0.9996652446074162
8802693,K02000.01,1,CANDIDATE,1.0,26.41044199,24.82197,2.45,0.43,-0.19,0.03051,0.005623,-0.001876,0.7340000000000001,0.131,-0.055999999999999994,5448,2.45,0.43,-0.19,2002,8802693,26.41,0.00085,0.9969755194551456,0.004388237467187914,0.9999866289225907,0.00085,0.9991366402880065
6035124,K02071.01,1,CANDIDATE,0.9,3.85690686,20.862171,0.93,0.09,-0.04,0.010442,0.000235,-0.000543,0.813,0.08,-0.028999999999999998,5272,0.93,0.09,-0.04,3135,6035124,3.857,3.5e-05,0.9924277009055988,0.006135843350901296,0.9999528940120165,3.5e-05,0.9999178956607261
9580992,K02217.01,1,CANDIDATE,1.0,37.8034121,15.283957,2.95,0.54,-0.23,0.033027,0.00172,-0.009639,0.8190000000000001,0.149,-0.064,5329,2.95,0.54,-0.23,3198,9580992,37.803,0.059,0.9763050336199312,0.04216550424245388,0.998931591356476,0.059,0.939994627466444
12058204,K02218.01,1,CANDIDATE,1.0,5.53533152,22.891153,1.75,0.26,-0.23,0.014566,0.0005200000000000001,-0.000384,1.1,0.16899999999999998,-0.154,5588,1.75,0.26,-0.23,3199,12058204,5.535,6.5e-06,0.995199880242312,0.004135040444085044,0.9999799727615964,6.5e-06,0.9999734728917735
12058204,K02218.02,2,CANDIDATE,0.983,16.7261969,9.14335,1.56,0.24,-0.21,0.01301,0.000665,-0.000921,1.1,0.16899999999999998,-0.154,5588,1.56,0.24,-0.21,3200,12058204,16.726,0.036,0.8576269975382995,0.09225006187894469,0.9831294345860355,0.036,0.9477367749409382
10583761,K02300.01,1,CANDIDATE,0.992,2.685054445,23.684656,1.46,0.26,-0.18,0.016076,0.001922,-0.001604,0.8290000000000001,0.15,-0.1,5266,1.46,0.26,-0.18,2937,10583761,2.685,0.0023,0.995818505994663,0.0032730044123533116,0.9999862113529346,0.0023,0.997686243066823
11461433,K02399.01,1,CANDIDATE,0.997,1.916940872,15.74991,0.89,0.05,-0.07,0.009377,0.000391,-0.0005200000000000001,0.8340000000000001,0.04,-0.069,5089,0.89,0.05,-0.07,3338,11461433,1.917,0.0027,0.9716260764506136,0.017357229046293117,0.9994841719398273,0.0027,0.9967855646755898
11403389,K02482.01,1,CANDIDATE,1.0,45.0909201,12.797429,2.44,0.7,-0.24,0.024803,0.000157,-0.006779,0.9,0.258,-0.086,5790,2.44,0.7,-0.24,3040,11403389,45.091,0.0056,0.9566189733825293,0.08121847253122108,0.995991301462009,0.0056,0.9904137501738217
9851662,K02483.01,1,CANDIDATE,0.995,15.0539886,12.717842,1.44,0.25,-0.21,0.016079,0.002531,-0.002688,0.818,0.14300000000000002,-0.11699999999999999,5475,1.44,0.25,-0.21,3041,9851662,15.054,0.0001,0.9427691057730158,0.0435561873874978,0.9972355064248872,0.0001,0.9971357828742448
10453588,K02484.01,1,CANDIDATE,0.9390000000000001,68.8861017,14.96292,1.47,0.24,-0.33,0.010983,0.000477,-0.00044,1.222,0.20199999999999999,-0.27,5753,1.47,0.24,-0.33,3042,10453588,68.886,0.00013,0.9801461288200727,0.08703235455061549,0.9980690113691397,0.00013,0.9979392623976617
11125613,K02485.01,2,CANDIDATE,0.998,9.99115241,13.291759,1.68,0.05,-0.12,0.019277,0.006028,-0.00175,0.735,0.028999999999999998,-0.044000000000000004,4835,1.68,0.05,-0.12,3043,11125613,9.991,0.00089,0.9487537784481941,0.03466417908551409,0.9980604060128265,0.00089,0.9971721322514752
11125613,K02485.02,1,CANDIDATE,0.998,3.60082855,14.516187,1.36,0.04,-0.09,0.015617,0.000647,-0.0008640000000000001,0.735,0.028999999999999998,-0.044000000000000004,4835,1.36,0.04,-0.09,3044,11125613,3.601,0.00061,0.9610440704384218,0.02334351477693021,0.9990311541630469,0.00061,0.9984217451590074
11125613,K02485.03,3,CANDIDATE,0.9940000000000001,5.72716067,12.83305,1.4,0.05,-0.09,0.016114,0.0005780000000000001,-0.001077,0.735,0.028999999999999998,-0.044000000000000004,4835,1.4,0.05,-0.09,3045,11125613,5.727,0.0003,0.9399357462840195,0.03471735909176092,0.9977016820740213,0.0003,0.9974023715693991
8256453,K02573.01,1,CANDIDATE,1.0,1.347512632,44.80835,23.45,2.46,-2.47,0.313479,5.881513,-0.031322,0.685,0.07200000000000001,-0.07200000000000001,5316,23.45,2.46,-2.47,2741,8256453,1.348,1.0,0.9985572843023304,3.446966030902624e-05,0.9999999501965134,1.0,0.0
6922203,K02578.01,1,CANDIDATE,1.0,13.33094869,15.548629,25.95,7.54,-3.47,0.228694,6.936839,-0.316414,1.0390000000000001,0.302,-0.139,5991,25.95,7.54,-3.47,2745,6922203,13.331,0.98,0.9728263841022894,0.023330697464962025,0.9993327443251246,0.98,0.01998665488650251
9896018,K02579.01,1,CANDIDATE,0.9990000000000001,2.7296036,14.404189,1.53,0.26,-0.22,0.011314,0.000125,-0.0007769999999999999,1.235,0.19399999999999998,-0.175,5892,1.53,0.26,-0.22,2746,9896018,2.73,4.7e-06,0.9595534815979856,0.023440338358290173,0.998988241052807,4.7e-06,0.9989835458080741
9896018,K02579.02,2,CANDIDATE,0.98,3.59645081,12.747314,1.66,0.29,-0.23,0.012319,0.0025050000000000003,-0.001273,1.235,0.19399999999999998,-0.175,5892,1.66,0.29,-0.23,2747,9896018,3.596,0.0016,0.9374310552721578,0.03372823254909643,0.9976702260408992,0.0016,0.9960739536792337
9896018,K02579.03,3,CANDIDATE,0.9390000000000001,10.30148508,9.271536,1.6,0.27,-0.23,0.011853,0.00047,-0.0007740000000000001,1.235,0.19399999999999998,-0.175,5892,1.6,0.27,-0.23,2748,9896018,10.301,0.0002,0.8549387236944097,0.07876071245595355,0.9854937989946332,0.0002,0.9852967002348343
6932987,K01366.01,1,CANDIDATE,1.0,19.25404023,38.617783,3.04,0.88,-0.29,0.029607,0.003578,-0.001003,0.941,0.273,-0.091,5798,3.04,0.88,-0.29,1694,6932987,19.254,6e-05,0.9985322934209522,0.00019490704091443492,0.999999713457326,6e-05,0.9999397134745186
6932987,K01366.02,2,CANDIDATE,1.0,54.15583839999999,22.053192000000006,3.88,1.12,-0.38,0.03773,0.001209,-0.006670000000000001,0.941,0.273,-0.091,5798,3.88,1.12,-0.38,1695,6932987,54.156,0.11,0.9958217823146569,0.014743158440133184,0.9999372157783102,0.11,0.8899441220426961
6924203,K01370.01,1,CANDIDATE,0.995,6.8833761,24.844032,1.69,0.45,-0.13,0.019546,0.0006490000000000001,-0.000627,0.794,0.207,-0.065,5679,1.69,0.45,-0.13,1699,6924203,6.883,0.0021,0.9966751255677845,0.0028093869711500125,0.9999906015764922,0.0021,0.9978906213131816
7808587,K01533.01,1,CANDIDATE,1.0,6.24145791,26.684687,1.6,0.26,-0.27,0.011618,0.000434,-0.000257,1.172,0.18600000000000005,-0.205,5817,1.6,0.26,-0.27,2446,7808587,6.241,0.00019,0.9974487667185584,0.001868167115697523,0.9999952127358588,0.00019,0.999805213645439
11669125,K01535.01,1,CANDIDATE,0.956,70.6981724,31.932688,1.63,0.22,-0.1,0.017221,0.000549,-0.000341,0.866,0.11800000000000001,-0.05,5811,1.63,0.22,-0.1,2482,11669125,70.698,3.5e-05,0.9984289302525792,0.0026155158713824134,0.9999958735835007,3.5e-05,0.9999608737279253
